"Pasture"|"AUM"||5.5|||||||"3045669"|"7895255"
"Corn"|"Bu"||135|||||||"3045669"|"7969727"
"Soybeans"|"Bu"||45|||||||"3045669"|"7969728"
"Corn silage"|"Tons"||27|||||||"3045669"|"8044200"
"Wheat"|"Bu"||50|||||||"3045669"|"8044201"
"Grass-legume hay"|"Tons"||3.5|||||||"3045669"|"8118673"
"Corn"|"Bu"||100|||||||"3006810"|"7932573"
"Pasture"|"AUM"||6.5|||||||"3006810"|"7932574"
"Corn silage"|"Tons"||20|||||||"3006810"|"8007046"
"Wheat"|"Bu"||40|||||||"3006810"|"8007047"
"Grass-legume hay"|"Tons"||3|||||||"3006810"|"8081519"
"Alfalfa hay"|"Tons"||3.5|||||||"3006810"|"8155991"
"Oats"|"Bu"||65|||||||"3006810"|"8155992"
"Alfalfa hay"|"Tons"||3|||||||"3052146"|"7913897"
"Pasture"|"AUM"||6|||||||"3052146"|"7913898"
"Corn"|"Bu"||105|||||||"3052146"|"7988370"
"Soybeans"|"Bu"||30|||||||"3052146"|"7988371"
"Corn silage"|"Tons"||21|||||||"3052146"|"8062843"
"Wheat"|"Bu"||35|||||||"3052146"|"8062844"
"Grass-legume hay"|"Tons"||2.5|||||||"3052146"|"8137316"
"Corn silage"|"Tons"||26|||||||"3019764"|"7895258"
"Wheat"|"Bu"||45|||||||"3019764"|"7895259"
"Grass-legume hay"|"Tons"||3.5|||||||"3019764"|"7969731"
"Alfalfa hay"|"Tons"||4.5|||||||"3019764"|"8044203"
"Oats"|"Bu"||80|||||||"3019764"|"8044204"
"Corn"|"Bu"||130|||||||"3019764"|"8118676"
"Pasture"|"AUM"||8.1|||||||"3019764"|"8118677"
"Grass-legume hay"|"Tons"||2.5|||||||"3032717"|"7932575"
"Oats"|"Bu"||60|||||||"3032717"|"8007048"
"Corn"|"Bu"||85|||||||"3032717"|"8081520"
"Pasture"|"AUM"||5|||||||"3032717"|"8081521"
"Corn silage"|"Tons"||17|||||||"3032717"|"8155993"
"Grass-legume hay"|"Tons"||3|||||||"3026242"|"7913907"
"Oats"|"Bu"||60|||||||"3026242"|"7988380"
"Corn"|"Bu"||95|||||||"3026242"|"8062852"
"Pasture"|"AUM"||5.5|||||||"3026242"|"8062853"
"Corn silage"|"Tons"||19|||||||"3026242"|"8137325"
"Grass-legume hay"|"Tons"||3.5|||||||"2967951"|"7895261"
"Wheat"|"Bu"||45|||||||"2967951"|"7895262"
"Oats"|"Bu"||75|||||||"2967951"|"7969734"
"Alfalfa hay"|"Tons"||5|||||||"2967951"|"8044206"
"Pasture"|"AUM"||9.5|||||||"2967951"|"8044207"
"Corn"|"Bu"||125|||||||"2967951"|"8118679"
"Soybeans"|"Bu"||35|||||||"2967951"|"8118680"
"Corn"|"Bu"||70|||||||"3052147"|"7988375"
"Grass-legume hay"|"Tons"||2.5|||||||"3052147"|"8062848"
"Pasture"|"AUM"||4.9|||||||"3052147"|"8137321"
"Alfalfa hay"|"Tons"||4|||||||"2974428"|"7913903"
"Oats"|"Bu"||70|||||||"2974428"|"7913904"
"Corn"|"Bu"||105|||||||"2974428"|"7988376"
"Pasture"|"AUM"||7.5|||||||"2974428"|"7988377"
"Corn silage"|"Tons"||21|||||||"2974428"|"8062849"
"Wheat"|"Bu"||45|||||||"2974428"|"8062850"
"Grass-legume hay"|"Tons"||3|||||||"2974428"|"8137322"
"Grass-legume hay"|"Tons"||3.5|||||||"3026241"|"7913901"
"Wheat"|"Bu"||50|||||||"3026241"|"7913902"
"Oats"|"Bu"||80|||||||"3026241"|"7988374"
"Alfalfa hay"|"Tons"||5.5|||||||"3026241"|"8062846"
"Pasture"|"AUM"||10.5|||||||"3026241"|"8062847"
"Corn"|"Bu"||135|||||||"3026241"|"8137319"
"Soybeans"|"Bu"||45|||||||"3026241"|"8137320"
"Alfalfa hay"|"Tons"||4.5|||||||"2987381"|"7951190"
"Oats"|"Bu"||65|||||||"2987381"|"7951191"
"Corn"|"Bu"||110|||||||"2987381"|"8025663"
"Pasture"|"AUM"||8.5|||||||"2987381"|"8025664"
"Corn silage"|"Tons"||22|||||||"2987381"|"8100136"
"Wheat"|"Bu"||40|||||||"2987381"|"8100137"
"Grass-legume hay"|"Tons"||3|||||||"2987381"|"8174609"
"Corn silage"|"Tons"||27|||||||"3006811"|"7932578"
"Wheat"|"Bu"||50|||||||"3006811"|"7932579"
"Grass-legume hay"|"Tons"||3.5|||||||"3006811"|"8007051"
"Alfalfa hay"|"Tons"||5.5|||||||"3006811"|"8081523"
"Oats"|"Bu"||80|||||||"3006811"|"8081524"
"Corn"|"Bu"||135|||||||"3006811"|"8155996"
"Pasture"|"AUM"||10.5|||||||"3006811"|"8155997"
"Grass-legume hay"|"Tons"||3.5|||||||"2993858"|"7895263"
"Alfalfa hay"|"Tons"||5|||||||"2993858"|"7969735"
"Oats"|"Bu"||75|||||||"2993858"|"7969736"
"Corn"|"Bu"||125|||||||"2993858"|"8044208"
"Pasture"|"AUM"||9.5|||||||"2993858"|"8044209"
"Corn silage"|"Tons"||25|||||||"2993858"|"8118681"
"Wheat"|"Bu"||45|||||||"2993858"|"8118682"
"Corn"|"Bu"||90|||||||"3019765"|"7895264"
"Pasture"|"AUM"||5.5|||||||"3019765"|"7895265"
"Corn silage"|"Tons"||18|||||||"3019765"|"7969737"
"Grass-legume hay"|"Tons"||3|||||||"3019765"|"8044210"
"Oats"|"Bu"||55|||||||"3019765"|"8118683"
"Corn"|"Bu"||90|||||||"3013288"|"7951192"
"Pasture"|"AUM"||6|||||||"3013288"|"7951193"
"Corn silage"|"Tons"||18|||||||"3013288"|"8025665"
"Wheat"|"Bu"||35|||||||"3013288"|"8025666"
"Grass-legume hay"|"Tons"||2.5|||||||"3013288"|"8100138"
"Alfalfa hay"|"Tons"||3|||||||"3013288"|"8174610"
"Oats"|"Bu"||60|||||||"3013288"|"8174611"
"Corn"|"Bu"||85|||||||"2967952"|"7895267"
"Pasture"|"AUM"||5|||||||"2967952"|"7895268"
"Corn silage"|"Tons"||17|||||||"2967952"|"7969740"
"Grass-legume hay"|"Tons"||2.5|||||||"2967952"|"8044213"
"Oats"|"Bu"||60|||||||"2967952"|"8118686"
"Grass-legume hay"|"Tons"||3|||||||"3045671"|"7895266"
"Alfalfa hay"|"Tons"||3.5|||||||"3045671"|"7969738"
"Oats"|"Bu"||65|||||||"3045671"|"7969739"
"Corn"|"Bu"||100|||||||"3045671"|"8044211"
"Pasture"|"AUM"||6.5|||||||"3045671"|"8044212"
"Corn silage"|"Tons"||20|||||||"3045671"|"8118684"
"Wheat"|"Bu"||40|||||||"3045671"|"8118685"
"Corn"|"Bu"||95|||||||"3000335"|"7913905"
"Pasture"|"AUM"||7|||||||"3000335"|"7913906"
"Corn silage"|"Tons"||19|||||||"3000335"|"7988378"
"Wheat"|"Bu"||40|||||||"3000335"|"7988379"
"Grass-legume hay"|"Tons"||3|||||||"3000335"|"8062851"
"Alfalfa hay"|"Tons"||3.5|||||||"3000335"|"8137323"
"Oats"|"Bu"||65|||||||"3000335"|"8137324"
"Grass-legume hay"|"Tons"||2|||||||"2980905"|"8007052"
"Pasture"|"AUM"||4|||||||"2980905"|"8081525"
"Grass hay"|"Tons"||3.5|||||||"3039195"|"7951194"
"Grass-legume hay"|"Tons"||3.5|||||||"3039195"|"8025667"
"Corn"|"Bu"||115|||||||"3039195"|"8100139"
"Pasture"|"AUM"||6.6|||||||"3039195"|"8100140"
"Corn silage"|"Tons"||23|||||||"3039195"|"8174612"
"Grass-legume hay"|"Tons"||3.5|||||||"2967961"|"7895308"
"Alfalfa hay"|"Tons"||5|||||||"2967961"|"7969780"
"Oats"|"Bu"||80|||||||"2967961"|"7969781"
"Corn"|"Bu"||130|||||||"2967961"|"8044253"
"Pasture"|"AUM"||9.5|||||||"2967961"|"8044254"
"Corn silage"|"Tons"||26|||||||"2967961"|"8118726"
"Wheat"|"Bu"||50|||||||"2967961"|"8118727"
"Pasture"|"AUM"||6.5|||||||"3045680"|"7895307"
"Corn"|"Bu"||105|||||||"3045680"|"7969779"
"Corn silage"|"Tons"||21|||||||"3045680"|"8044252"
"Grass-legume hay"|"Tons"||3.5|||||||"3045680"|"8118725"
"Corn silage"|"Tons"||24|||||||"2987391"|"7951237"
"Wheat"|"Bu"||45|||||||"2987391"|"7951238"
"Grass-legume hay"|"Tons"||3.5|||||||"2987391"|"8025710"
"Alfalfa hay"|"Tons"||4.5|||||||"2987391"|"8100182"
"Oats"|"Bu"||75|||||||"2987391"|"8100183"
"Corn"|"Bu"||120|||||||"2987391"|"8174655"
"Pasture"|"AUM"||8.5|||||||"2987391"|"8174656"
"Corn"|"Bu"||105|||||||"3065110"|"7951235"
"Pasture"|"AUM"||6.5|||||||"3065110"|"7951236"
"Corn silage"|"Tons"||21|||||||"3065110"|"8025708"
"Wheat"|"Bu"||45|||||||"3065110"|"8025709"
"Grass-legume hay"|"Tons"||3|||||||"3065110"|"8100181"
"Alfalfa hay"|"Tons"||3.5|||||||"3065110"|"8174653"
"Oats"|"Bu"||65|||||||"3065110"|"8174654"
"Corn"|"Bu"||135|||||||"2980914"|"7932623"
"Soybeans"|"Bu"||40|||||||"2980914"|"7932624"
"Corn silage"|"Tons"||27|||||||"2980914"|"8007096"
"Tobacco"|"Lbs"||1500|||||||"2980914"|"8007097"
"Grass-legume hay"|"Tons"||3.5|||||||"2980914"|"8081569"
"Wheat"|"Bu"||65|||||||"2980914"|"8081570"
"Pasture"|"AUM"||8|||||||"2980914"|"8156042"
"Corn"|"Bu"||110|||||||"3006821"|"7932625"
"Wheat"|"Bu"||45|||||||"3006821"|"7932626"
"Corn silage"|"Tons"||24|||||||"3006821"|"8007098"
"Pasture"|"AUM"||6|||||||"3006821"|"8081571"
"Barley"|"Bu"||50|||||||"3006821"|"8156043"
"Soybeans"|"Bu"||35|||||||"3006821"|"8156044"
"Pasture"|"AUM"||7.5|||||||"3026251"|"7913944"
"Soybeans"|"Bu"||50|||||||"3026251"|"7988417"
"Corn"|"Bu"||105|||||||"3026251"|"8062889"
"Wheat"|"Bu"||40|||||||"3026251"|"8062890"
"Grass-legume hay"|"Tons"||4.5|||||||"3026251"|"8137362"
