ProjectName,Scenario,Watershed,WeppID,WeppChnID,TopazID,Length (m),Channel Area (ha),Contributing Channel Area (ha),Discharge (mm),Sediment Yield (tonne),Channel Erosion (tonne),Upland Charge (mm),Lateral Flow (mm),CellWidth,Order,Slope,Landuse,LanduseDesc,Soil,SoilDesc,ChannelType,Solub. React. P (kg/ha),Particulate P (kg/ha),Total P (kg/ha)
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,269,1130,1114,294.8528137423857,0.8845584412271572,2646.52,2261.9141400782914,167169.4,93226.75540000001,2261.894321599686,3.7785469219956777e-06,1,1,0.05691686746106141,118,Tahoe Moderate Severity Fire,73986-Volcanic-118,"Philippa sandy loam, 30 to 65 percent slopes (SL)","Philippa sandy loam, 30 to 65 percent slopes (SL)",262.6169048567642,188986.2695426705,189248.77339677184
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,270,1131,1104,229.7056274847714,0.6891168824543142,4397.88,2176.4356439921057,258647.1,51832.29979999999,2176.4170736809556,2.273822841914741e-06,2,2,0.03663035584427994,106,Tahoe Low Severity Fire,73986-Volcanic-106,"Philippa sandy loam, 30 to 65 percent slopes (SL)","Philippa sandy loam, 30 to 65 percent slopes (SL)",541.8529272858947,375331.24871185736,375872.9565258794
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,271,1132,1094,803.9696961967,2.4119090885901002,4487.45,2173.104558268059,259651.4,12147.7016,2173.04084725178,2.2284370856499795e-06,2,2,0.032264812928243285,106,Tahoe Low Severity Fire,73986-Volcanic-106,"Philippa sandy loam, 30 to 65 percent slopes (SL)","Philippa sandy loam, 30 to 65 percent slopes (SL)",157.63446549399123,107653.89177739745,107811.52624289146
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,272,1133,1084,591.8376618407357,1.775512985522207,5049.64,nan,232487.1,436.82370000000003,nan,1.980339192496891e-06,1,1,0.028459274337258183,106,Tahoe Low Severity Fire,73985-Volcanic-106,"Philippa sandy loam, 0 to 30 percent slopes (SL)","Philippa sandy loam, 0 to 30 percent slopes (SL)",240.77548488008685,130940.80521839822,131181.52438152747
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,273,1134,1074,234.8528137423857,0.7045584412271572,5220.79,nan,128538.2,69.95139999999999,nan,0.0,1,1,0.01773424769879239,106,Tahoe Low Severity Fire,73985-Volcanic-106,"Philippa sandy loam, 0 to 30 percent slopes (SL)","Philippa sandy loam, 0 to 30 percent slopes (SL)",627.0594093379956,182437.9533032348,183065.0127125728
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,274,1135,1064,314.5584412271571,0.9436753236814713,23.07,2039.491114000867,69.3,0.0132,2037.0676202860855,0.00043346337234503684,1,1,0.0348432065278441,106,Tahoe Low Severity Fire,74165-Volcanic-106,"Kaleetan sandy loam, 8 to 30 percent slopes (SL)","Kaleetan sandy loam, 8 to 30 percent slopes (SL)",1.8014670483996027,73.43627438476028,75.23774143315988
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,275,1136,1054,2050.660171779821,6.1519805153394636,58.8,2202.5954081632653,74.0,0.4233,2196.42925170068,0.0008503401360544218,1,1,0.2717177226015032,118,Tahoe Moderate Severity Fire,74157-Volcanic-118,"Index loamy sand, 30 to 65 percent slopes (LS)","Index loamy sand, 30 to 65 percent slopes (LS)",0.8615111811204343,12.028646679794745,12.890157860915178
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,276,1137,1044,944.5584412271571,2.8336753236814713,141.99,2083.4715120783153,606.6,0.0733,2082.290372561448,0.00014085498978801323,1,1,0.1298271506521776,118,Tahoe Moderate Severity Fire,74165-Volcanic-118,"Kaleetan sandy loam, 8 to 30 percent slopes (SL)","Kaleetan sandy loam, 8 to 30 percent slopes (SL)",4.023043820415276,214.06827907578128,218.09132289619654
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,277,1138,1034,996.3961030678928,2.989188309203678,5490.32,nan,120815.6,15.258299999999998,nan,0.0,1,1,0.01888145855869915,106,Tahoe Low Severity Fire,73985-Volcanic-106,"Philippa sandy loam, 0 to 30 percent slopes (SL)","Philippa sandy loam, 0 to 30 percent slopes (SL)",154.6908231161869,40417.52726919548,40572.21809231167
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,278,1139,1024,1333.6753236814711,4.001025971044414,5597.61,nan,158355.3,41307.5844,nan,1.7864767284608967e-06,2,2,0.017651386035402856,106,Tahoe Low Severity Fire,73986-Volcanic-106,"Philippa sandy loam, 30 to 65 percent slopes (SL)","Philippa sandy loam, 30 to 65 percent slopes (SL)",117.59483777536748,39578.6733567899,39696.268194565266
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,279,1140,1014,1596.3961030678925,4.789188309203678,56.57,2189.92292734665,159.9,0.0619,2179.931942725826,0.0014141771256849921,2,2,0.24174079075645694,118,Tahoe Moderate Severity Fire,74157-Volcanic-118,"Index loamy sand, 30 to 65 percent slopes (LS)","Index loamy sand, 30 to 65 percent slopes (LS)",1.0648986155334539,33.38770365172535,34.43172190224835
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,280,1141,1004,1199.116882454314,3.5973506473629424,23.1,2210.016883116883,51.2,0.0026,2191.637229437229,0.003463203463203463,2,2,0.2369351750474367,118,Tahoe Moderate Severity Fire,74165-Volcanic-118,"Kaleetan sandy loam, 8 to 30 percent slopes (SL)","Kaleetan sandy loam, 8 to 30 percent slopes (SL)",0.5837629427477181,14.232696508896748,14.816459451644464
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,281,1142,994,374.5584412271571,1.1236753236814714,86.01,2185.5898151377746,212.0,0.0012,2184.8149052435765,0.00023253110103476336,1,1,0.1232772942881823,106,Tahoe Low Severity Fire,74165-Volcanic-106,"Kaleetan sandy loam, 8 to 30 percent slopes (SL)","Kaleetan sandy loam, 8 to 30 percent slopes (SL)",6.85251321064226,188.66659748781288,195.5191106984551
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,282,1143,984,1084.2640687119285,3.2527922061357852,23.98,2198.8060884070055,196.7,0.0012,2182.7877397831526,0.002919099249374478,2,2,0.21528358562099262,118,Tahoe Moderate Severity Fire,74165-Volcanic-118,"Kaleetan sandy loam, 8 to 30 percent slopes (SL)","Kaleetan sandy loam, 8 to 30 percent slopes (SL)",0.6455991858437014,60.47112374069335,61.14746574491057
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,283,1144,974,132.42640687119285,0.39727922061357857,112.88,2183.932228915663,408.9,0.0009,2183.723245924876,0.00017717930545712264,1,1,0.11641877243906446,118,Tahoe Moderate Severity Fire,74165-Volcanic-118,"Kaleetan sandy loam, 8 to 30 percent slopes (SL)","Kaleetan sandy loam, 8 to 30 percent slopes (SL)",25.171213295665158,1029.2509116597482,1054.6738370883702
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,284,1145,964,547.2792206135787,1.6418376618407362,40.79,2146.7104682520226,58.2,0.003,2141.955381220887,0.0014709487619514587,2,2,0.19175955889021634,118,Tahoe Moderate Severity Fire,74165-Volcanic-118,"Kaleetan sandy loam, 8 to 30 percent slopes (SL)","Kaleetan sandy loam, 8 to 30 percent slopes (SL)",2.192665014130497,35.4480843951097,37.64074940924019
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,285,1146,954,821.5432893255072,2.4646298679765217,218.73,2149.3198921044213,619.9,0.039799999999999995,2148.652173913044,4.571846568829151e-05,1,1,0.08112201918141362,106,Tahoe Low Severity Fire,74165-Volcanic-106,"Kaleetan sandy loam, 8 to 30 percent slopes (SL)","Kaleetan sandy loam, 8 to 30 percent slopes (SL)",7.79021639292367,251.51849697778036,259.308713370704
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,286,1147,944,157.27922061357853,0.47183766184073556,19.37,2341.1615900877646,1337.9,3.5688,2339.7243159525037,0.0020650490449148164,1,1,0.24855666666666668,105,Tahoe High Severity Fire,74122-Volcanic-105,"Altapeak gravelly sandy loam, 30 to 65 percent slopes (GR-SL)","Altapeak gravelly sandy loam, 30 to 65 percent slopes (GR-SL)",3.8148713966109247,2835.5091341809757,2839.3240055775864
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,287,1148,934,162.42640687119285,0.4872792206135786,18.92,2329.4587737843544,427.2,0.5856,2327.934460887949,0.0005285412262156447,1,1,0.04411915134722448,118,Tahoe Moderate Severity Fire,74122-Volcanic-118,"Altapeak gravelly sandy loam, 30 to 65 percent slopes (GR-SL)","Altapeak gravelly sandy loam, 30 to 65 percent slopes (GR-SL)",3.6939806251812928,876.7047350430267,880.1934945223646
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,288,1149,924,192.42640687119285,0.5772792206135786,30.35,2339.5136738056012,201.2,0.0092,2338.387479406919,0.0003294892915980231,1,1,0.05457799999999999,118,Tahoe Moderate Severity Fire,74122-Volcanic-118,"Altapeak gravelly sandy loam, 30 to 65 percent slopes (GR-SL)","Altapeak gravelly sandy loam, 30 to 65 percent slopes (GR-SL)",4.850339142683735,348.531512681417,353.38185182410075
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,289,1150,914,881.5432893255071,2.644629867976521,113.07,2348.1860794198287,2098.1,0.6538999999999999,2345.424692668259,0.0006190855222428583,2,2,0.22424533760747448,118,Tahoe Moderate Severity Fire,74122-Volcanic-118,"Altapeak gravelly sandy loam, 30 to 65 percent slopes (GR-SL)","Altapeak gravelly sandy loam, 30 to 65 percent slopes (GR-SL)",4.045934793963006,793.3435318891387,797.3894666831019
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,290,1151,904,1128.8225099390856,3.3864675298172573,253.96,2356.759883446212,14468.9,1.8942,2355.9710190581195,0.00011812883918727358,1,1,0.16280126330127806,118,Tahoe Moderate Severity Fire,74159-Volcanic-118,"Index-Rock outcrop complex, 45 to 90 percent slopes (LS)","Index-Rock outcrop complex, 45 to 90 percent slopes (LS)",7.146089483192504,4272.564219973719,4279.680780161528
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,291,1152,894,504.85281374238576,1.5145584412271573,31.01,2366.9803289261527,167.3,0.13340000000000002,2364.1151241534985,0.002257336343115124,1,1,0.4037857458957132,118,Tahoe Moderate Severity Fire,74157-Volcanic-118,"Index loamy sand, 30 to 65 percent slopes (LS)","Index loamy sand, 30 to 65 percent slopes (LS)",1.98077533249181,110.46123770862661,112.44201304111841
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,292,1153,884,686.98484809835,2.06095454429505,366.67,2342.7024845228675,17736.4,2.3716,2342.369814819865,5.45449586821938e-05,1,1,0.14227509918986897,118,Tahoe Moderate Severity Fire,73929-Volcanic-118,"Marblemount-Rock outcrop complex, 45 to 90 percent slopes (GR-LS)","Marblemount-Rock outcrop complex, 45 to 90 percent slopes (GR-LS)",16.885379687936467,8605.91518095162,8622.800560639556
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,293,1154,874,414.85281374238576,1.2445584412271573,13.63,2262.8004402054294,243.4,0.030899999999999997,2257.451944240646,0.005135730007336757,1,1,0.44875698396893343,118,Tahoe Moderate Severity Fire,74157-Volcanic-118,"Index loamy sand, 30 to 65 percent slopes (LS)","Index loamy sand, 30 to 65 percent slopes (LS)",1.0445471718613522,195.57137048542546,196.53556787483595
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,294,1155,854,474.85281374238576,1.4245584412271572,13.41,2213.3803131991053,12.8,0.07959999999999999,2200.939597315436,0.010439970171513796,2,2,0.4619983924140185,118,Tahoe Moderate Severity Fire,74157-Volcanic-118,"Index loamy sand, 30 to 65 percent slopes (LS)","Index loamy sand, 30 to 65 percent slopes (LS)",0.8423662836649117,8.985240359092392,9.827606642757303
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,295,1156,844,506.98484809835,1.52095454429505,432.29,2321.286057970344,18087.1,4.948300000000001,2321.077517407296,6.939785791945221e-05,1,1,0.16355834925128604,118,Tahoe Moderate Severity Fire,73929-Volcanic-118,"Marblemount-Rock outcrop complex, 45 to 90 percent slopes (GR-LS)","Marblemount-Rock outcrop complex, 45 to 90 percent slopes (GR-LS)",26.759511092992014,11891.93987936255,11918.699390455542
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,296,1157,834,337.27922061357856,1.0118376618407356,15.51,2120.716956802063,21.0,0.0851,2116.9032882011606,0.004513217279174726,1,1,0.49465817710621884,118,Tahoe Moderate Severity Fire,73929-Volcanic-118,"Marblemount-Rock outcrop complex, 45 to 90 percent slopes (GR-LS)","Marblemount-Rock outcrop complex, 45 to 90 percent slopes (GR-LS)",1.2847910776863547,20.754317408779574,22.03910848646593
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,297,1158,824,683.9696961967,2.0519090885901003,482.25,2299.3696423017104,18109.0,0.9145,2299.117594608606,4.147226542249871e-05,1,1,0.10899834517423124,106,Tahoe Low Severity Fire,74165-Volcanic-106,"Kaleetan sandy loam, 8 to 30 percent slopes (SL)","Kaleetan sandy loam, 8 to 30 percent slopes (SL)",21.97953128176304,8825.439733513234,8847.467999897619
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,298,1159,814,794.558441227157,2.383675323681471,759.64,2230.4901005739557,18752.4,1.1730999999999998,2230.118332367964,2.632826075509452e-05,2,3,0.07079348202218219,106,Tahoe Low Severity Fire,73985-Volcanic-106,"Philippa sandy loam, 0 to 30 percent slopes (SL)","Philippa sandy loam, 0 to 30 percent slopes (SL)",28.779087201377163,7867.011003427189,7895.790090628566
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,299,1160,804,284.5584412271571,0.8536753236814713,6365.91,nan,127386.0,196.1,nan,0.0,1,1,0.017325551421177837,106,Tahoe Low Severity Fire,73985-Volcanic-106,"Philippa sandy loam, 0 to 30 percent slopes (SL)","Philippa sandy loam, 0 to 30 percent slopes (SL)",632.4418488186861,149220.66559291934,149852.99030118444
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,300,1161,794,132.42640687119285,0.39727922061357857,7318.46,nan,216572.9,83691.1002,nan,1.3664076868630833e-06,2,3,0.023045463965951175,106,Tahoe Low Severity Fire,73985-Volcanic-106,"Philippa sandy loam, 0 to 30 percent slopes (SL)","Philippa sandy loam, 0 to 30 percent slopes (SL)",1569.928573250636,545140.265996076,546709.9428571938
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,301,1162,784,1256.1017305526639,3.768305191657992,26.35,2107.8444022770395,225.5,0.0248,2091.002656546489,0.003795066413662239,2,2,0.30289233949704814,118,Tahoe Moderate Severity Fire,73985-Volcanic-118,"Philippa sandy loam, 0 to 30 percent slopes (SL)","Philippa sandy loam, 0 to 30 percent slopes (SL)",0.6103539610038957,59.841225307121086,60.45157926812499
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,302,1163,774,187.27922061357853,0.5618376618407356,7380.92,nan,214115.3,125.2448,nan,0.0,1,1,0.025632712798518847,106,Tahoe Low Severity Fire,74166-Volcanic-106,"Arents, 0 to 8 percent slopes (GR-SL)","Arents, 0 to 8 percent slopes (GR-SL)",1119.540469998437,381098.1615196444,382217.7019896428
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,303,1164,764,234.8528137423857,0.7045584412271572,14.27,2084.824106517169,31.2,0.0,2078.9901892081293,0.0042046250875963555,2,2,0.17384715308231102,106,Tahoe Low Severity Fire,74166-Volcanic-106,"Arents, 0 to 8 percent slopes (GR-SL)","Arents, 0 to 8 percent slopes (GR-SL)",1.7031944119637723,44.28305471105808,45.98624912302185
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,304,1165,754,120.0,0.36,7397.82,nan,159913.6,8822.758800000001,nan,1.3517495694677621e-06,2,2,0.02111333333333333,106,Tahoe Low Severity Fire,74166-Volcanic-106,"Arents, 0 to 8 percent slopes (GR-SL)","Arents, 0 to 8 percent slopes (GR-SL)",1751.111111111111,444204.4444444445,445955.55555555556
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,305,1166,744,731.5432893255072,2.1946298679765217,20.49,2116.5153733528555,35.4,0.0011,2103.8862859931673,0.004392386530014641,2,2,0.26633811153500575,118,Tahoe Moderate Severity Fire,74061-Volcanic-118,"Teneriffe loamy sand, 30 to 65 percent slopes (LS)","Teneriffe loamy sand, 30 to 65 percent slopes (LS)",0.8201838616457108,16.130282612365644,16.950466474011357
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,306,1167,734,307.27922061357856,0.9218376618407358,7444.98,nan,107858.9,24.2115,nan,0.0,1,1,0.01387936941414848,106,Tahoe Low Severity Fire,74166-Volcanic-106,"Arents, 0 to 8 percent slopes (GR-SL)","Arents, 0 to 8 percent slopes (GR-SL)",687.8651483318896,117004.22369880846,117692.08884714035
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,307,1168,724,731.5432893255072,2.1946298679765217,15.81,2098.7008222643894,20.0,0.0015,2082.3295382669194,0.005060088551549653,2,2,0.2611370120834956,118,Tahoe Moderate Severity Fire,74061-Volcanic-118,"Teneriffe loamy sand, 30 to 65 percent slopes (LS)","Teneriffe loamy sand, 30 to 65 percent slopes (LS)",0.6379207812799972,9.113154018285675,9.751074799565671
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,308,1169,714,72.42640687119285,0.21727922061357857,7463.22,nan,88032.3,1215.5478,nan,0.0,1,1,0.01414,106,Tahoe Low Severity Fire,74166-Volcanic-106,"Arents, 0 to 8 percent slopes (GR-SL)","Arents, 0 to 8 percent slopes (GR-SL)",2925.728462228628,405157.4731877446,408083.2016499732
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,309,1170,704,217.27922061357856,0.6518376618407357,14.06,1998.00853485064,14.7,0.0,1995.2681365576104,0.0021337126600284493,1,1,0.14786214121005176,106,Tahoe Low Severity Fire,73986-Volcanic-106,"Philippa sandy loam, 30 to 65 percent slopes (SL)","Philippa sandy loam, 30 to 65 percent slopes (SL)",1.8409491661026447,22.551627284757394,24.39257645086004
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,310,1171,694,144.8528137423857,0.43455844122715714,7495.84,nan,83655.1,0.0,nan,0.0,1,1,0.007761474400647535,106,Tahoe Low Severity Fire,74166-Volcanic-106,"Arents, 0 to 8 percent slopes (GR-SL)","Arents, 0 to 8 percent slopes (GR-SL)",1468.8473159041473,192505.98323154167,193975.0606660916
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,311,1172,684,1637.9393923933999,4.913818177180199,71.08,2160.953573438379,26.2,1.7543,2156.8870287000564,0.0008441193021947102,1,1,0.3383286085759112,118,Tahoe Moderate Severity Fire,74061-Volcanic-118,"Teneriffe loamy sand, 30 to 65 percent slopes (LS)","Teneriffe loamy sand, 30 to 65 percent slopes (LS)",1.2617479476128841,5.331902617331865,6.593650564944749
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,312,1173,674,302.13203435596427,0.9063961030678928,7582.37,nan,78302.5,4209.6482000000005,nan,1.31884885596456e-06,2,2,0.0166309562909767,106,Tahoe Low Severity Fire,74166-Volcanic-106,"Arents, 0 to 8 percent slopes (GR-SL)","Arents, 0 to 8 percent slopes (GR-SL)",712.3817035559722,86388.83125707219,87101.32328766913
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,313,1174,664,392.13203435596427,1.1763961030678927,16.33,2135.7587262706675,7.0,0.0458,2131.535211267606,0.004286589099816289,1,1,0.44040029453100726,118,Tahoe Moderate Severity Fire,74157-Volcanic-118,"Index loamy sand, 30 to 65 percent slopes (LS)","Index loamy sand, 30 to 65 percent slopes (LS)",1.1900753465171947,5.950376732585974,7.140452079103169
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,314,1175,654,582.4264068711929,1.7472792206135785,23.46,2179.2996589940326,349.1,0.0906,2174.93094629156,0.002983802216538789,1,1,0.42175431175151956,118,Tahoe Moderate Severity Fire,74157-Volcanic-118,"Index loamy sand, 30 to 65 percent slopes (LS)","Index loamy sand, 30 to 65 percent slopes (LS)",1.2018685824367323,199.79634387079201,200.99821245322875
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,315,1176,644,634.2640687119285,1.9027922061357854,70.99,2111.934497816594,379.5,0.027800000000000002,2110.3511762220032,0.0005634596422031273,1,1,0.23684932536108594,118,Tahoe Moderate Severity Fire,74061-Volcanic-118,"Teneriffe loamy sand, 30 to 65 percent slopes (LS)","Teneriffe loamy sand, 30 to 65 percent slopes (LS)",3.2583694530634215,199.4437431350917,202.7021125881551
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,316,1177,634,174.8528137423857,0.5245584412271571,7667.96,nan,73721.9,0.0001,nan,0.0,1,1,0.008854926035179244,106,Tahoe Low Severity Fire,73985-Volcanic-106,"Philippa sandy loam, 0 to 30 percent slopes (SL)","Philippa sandy loam, 0 to 30 percent slopes (SL)",1245.0471647584804,140540.87057970942,141785.9177444679
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,317,1178,624,222.42640687119285,0.6672792206135786,14.8,2134.5675675675675,15.3,0.0259,2129.291891891892,0.009459459459459458,2,3,0.4608269558217671,118,Tahoe Moderate Severity Fire,74061-Volcanic-118,"Teneriffe loamy sand, 30 to 65 percent slopes (LS)","Teneriffe loamy sand, 30 to 65 percent slopes (LS)",1.9482099244820184,22.928932188134524,24.877142112616543
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,318,1179,614,284.5584412271571,0.8536753236814713,32.01,2094.7557013433307,93.1,0.0040999999999999995,2091.6141830677916,0.0028116213683223997,2,3,0.26867594895367464,118,Tahoe Moderate Severity Fire,74061-Volcanic-118,"Teneriffe loamy sand, 30 to 65 percent slopes (LS)","Teneriffe loamy sand, 30 to 65 percent slopes (LS)",3.279935500448826,109.05785538992346,112.3377908903723
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,319,1180,604,686.9848480983499,2.0609545442950497,57.3,2087.111169284468,108.6,0.0536,2082.8642233856895,0.0013961605584642235,2,3,0.24298554862130217,118,Tahoe Moderate Severity Fire,74061-Volcanic-118,"Teneriffe loamy sand, 30 to 65 percent slopes (LS)","Teneriffe loamy sand, 30 to 65 percent slopes (LS)",2.377539093991055,52.69402971580175,55.07156880979281
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,320,1181,594,674.5584412271571,2.0236753236814713,7791.01,nan,67391.5,0.0,nan,0.0,2,3,0.010038704944209454,106,Tahoe Low Severity Fire,74145-Volcanic-106,"Grotto gravelly loamy sand, 0 to 8 percent slopes (GR-LS)","Grotto gravelly loamy sand, 0 to 8 percent slopes (GR-LS)",327.7205548929194,33301.53765842306,33629.25821331598
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,321,1182,574,30.0,0.09,7857.13,nan,61843.0,2.461,nan,0.0,1,1,0.01333,106,Tahoe Low Severity Fire,74145-Volcanic-106,"Grotto gravelly loamy sand, 0 to 8 percent slopes (GR-LS)","Grotto gravelly loamy sand, 0 to 8 percent slopes (GR-LS)",7428.88888888889,687144.4444444445,694573.3333333334
seattle_k_Cedar_River_SimFire_Norse.202009.cl532.chn_cs200,RiverSimFireNorse.202009.cl532.chncs200,seattle_k_Cedar,322,1183,564,222.42640687119285,0.6672792206135786,12.55,1949.4629482071712,31.6,0.0,1943.1681274900398,0.002390438247011952,2,3,0.12180659305228045,106,Tahoe Low Severity Fire,74145-Volcanic-106,"Grotto gravelly loamy sand, 0 to 8 percent slopes (GR-LS)","Grotto gravelly loamy sand, 0 to 8 percent slopes (GR-LS)",1.4986230188323217,47.35648739510137,48.855110413933694
