AGLIM1
----------------
581   slope-wash alluvium
582   colluvial deposit
583   talus scree
600   unconsolidated glacial deposits/glacial drift
610   morainic deposits
611   glacial till
612   glacial debris
620   glaciofluvial deposits
621   outwash sand, glacial sand
622   outwash gravels glacial gravels
630   glaciolacustrine deposits
631   varves
700   eolian deposits
710   loess
711   loamy loess
712   sandy loess
720   eolian sands
721   dune sand
722   cover sand
800   organic materials
810   peat (mires)
811   rainwater fed moor peat (raised bog)
812   groundwater fed bog peat
820   slime and ooze deposits
821   gyttja, sapropel
830   carbonaceaous rocks (caustobiolite)
831   lignite (brown coal)
832   hard coal
833   anthracite
900   anthropogenic deposits
910   redeposited natural materials
911   sand and gravel fill
912   loamy fill
920   dump deposits
921   rubble/rubbish
922   industrial ashes and slag
923   industrial sludge
924   industrial waste
930   anthropogenic organic materials
---------------------------------------------------------------------------
PAR-MAT-SEC
----------------
   0   No information
1000   consolidated-clastic-sedimentary rocks
1100   psephite or rudite
1110   conglomerate
1111   pudding stone
1120   breccia
1200   psammite or arenite
1210   sandstone
1211   calcareous sandstone
1212   ferruginous sandstone
1213   clayey sandstone
1214   quartzitiic sandstone/orthoquartzite
1215   micaceous sandstone
1220   arkose
1230   graywacke
1231   feldspathic graywacke
1300   pelite, lutite or argilite
1310   claystone/mudstone
1311   kaolinite
1312   bentonite
1320   siltstone
1400   facies bound rock
1410   flysch
1411   sandy flisch
1412   clayey and silty flysch
1413   conglomeratic flysch
1420   molasse
2000   sedimentary rocks (chemically precipitated,
       evaporated, or organogenic or biogenic in origin)
2100   calcareous rocks
2110   limestone
2111   hard limestone
2112   soft limestone
2113   marly limestone
2114   chalky limestone
2115   detrital limestone
2116   carbonaceous limestone
2117   lacustrine or freshwater limestone
2118   travertine/calcareous sinter
2119   cavernous limestone
2120   dolomite
2121   cavernous dolomite
2122   calcareous dolomite
2130   marlstone
2140   marl
2141   chalk marl
2142   gypsiferous marl
2150   chalk
2200   evaporites
2210   gypsum
2220   anhydrite
2230   halite
2300   siliceous rocks
2310   chert, hornstone, flint
2320   diatomite/radiolarite
3000   igneous rocks
3100   acid to intermediate plutonic rocks
3110   granite
3120   granodiorite
3130   diorite
3131   quartz diorite
3132   gabbro diorite
3140   syenite
3200   basic plutonic rocks
3210   gabbro
3300   ultrabasic plutonic rocks
3310   peridotite
3320   pyroxenite
3400   acid to intermediate volcanic rocks
3410   rhyolite
3411   obsidian
3412   quartz porphyrite
3420   dacite
3430   andesite
3431   porphyrite (interm,)
3440   phonolite
3441   tephritic phonolite
3450   trachyte
3500   basic to ultrabasic volcanic rocks
3510   basalt
3520   diabase
3530   pikrite
3600   dike rocks
3610   aplite
3620   pegmatite
3630   lamprophyre
3700   pyroclastic rocks (tephra)
3710   tuff/tuffstone
3711   agglomeratic tuff
3712   block tuff
3713   lapilli tuff
3720   tuffite
3721   sandy tuffite
3722   silty tuffite
3723   clayey tuffite
3730   volcanic scoria/volcanic breccia
3740   volcanic ash
3750   ignimbrite
3760   pumice
4000   metamorphic rocks
4100   weakly metamorphic rocks
4110   (meta-)shale/argilite
4120   slate
4121   graphitic slate
4200   acid regional metamorphic rocks
4210   (meta-)quartzite
4211   quartzite schist
4220   phyllite
4230   micaschist
4240   gneiss
4250   granulite (sensu stricto)
4260   migmatite
4300   basic regional metamorphic rocks
4310   greenschist
4311   prasinite
4312   chlorite
4313   talc schist
4320   amphibolite
4330   eclogite
4400   ultrabasic regional metamorphic rocks
4410   serpentinite
4411   greenstone
4500   calcareous regional metamorphic rocks
4510   marble
4520   calcschist, skam
4600   rocks formed by contact metamorphism
4610   contact slate
4611   nodular slate
4620   hornfels
4630   calsilicate rocks
4700   tectogenetic metamorphism rocks or cataclasmic
       metamorphism
4710   tectonic breccia
4720   cataclasite
4730   mylonite
5000   unconsolidated deposits (alluvium, weathering
       residuum and slope deposits)
5100   marine and estuarine sands
5110   pre-quaternary sand
5111   tertiary sand
5120   quaternary sand
5121   holocene coastal sand with shells
5122   delta sand
5200   marine and estuarine clays and silts
5210   pre-quaternary clay and silt
5211   tertiary clay
5212   tertiary silt
5220   quaternary clay and silt
5221   holocene clay
5222   holocene silt
5300   fluvial sands and gravels
5310   river terrace sand or gravel
5311   river terrace sand
5312   river terrace gravel
5320   floodplain sand or gravel
5321   floodplain sand
5322   floodplain gravel
5400   fluvial clays, silts and loams
5410   river clay and silt
5411   terrace clay and silt
5412   floodplain clay and silt
5420   river loam
5421   terrace loam
5430   overbank deposit
5431   floodplain clay and silt
5432   floodplain loam
5500   lake deposits
5510   lake sand and delta sand
5520   lake marl, bog lime
5530   lake silt
5600   residual and redeposited loams from silicate rocks
5610   residual loam
5611   stony loam
5612   clayey loam
5620   redeposited loam
5621   running-ground
5700   residual and redeposited clays from calcareous
       rocks
5710   residual clay
5711   clay with flints
5712   ferruginous residual clay
5713   calcareous clay
5714   non-calcareous clay
5715   marly clay
5720   redeposited clay
5721   stony clay
5800   slope deposits
5810   slope-wash alluvium
5820   colluvial deposit
5830   talus scree
5831   stratified slope deposits
6000   unconsolidated glacial deposits/glacial drift
6100   morainic deposits
6110   glacial till
6111   boulder clay
6120   glacial debris
6200   glaciofluvial deposits
6210   outwash sand, glacial sand
6220   outwash gravels glacial gravels
6300   glaciolacustrine deposits
6310   varves
7000   eolian deposits
7100   loess
7110   loamy loess
7120   sandy loess
7200   eolian sands
7210   dune sand
7220   cover sand
8000   organic materials
8100   peat (mires)
8110   rainwater fed moor peat (raised bog)
8111   folic peat
8112   fibric peat
8113   terric peat
8120   groundwater fed bog peat
8200   slime and ooze deposits
8210   gyttja, sapropel
8300   carbonaceaous rocks (caustobiolite)
8310   lignite (brown coal)
8320   hard coal
8330   anthracite
9000   anthropogenic deposits
9100   redeposited natural materials
9110   sand and gravel fill
9120   loamy fill
9200   dump deposits
9210   rubble/rubbish
9220   industrial ashes and slag
9230   industrial sludge
9240   industrial waste
9300   anthropogenic organic materials
---------------------------------------------------------------------------
PAR-MAT-SEC1
----------------
0   No information
1   consolidated-clastic-sedimentary rocks
2   sedimentary rocks (chemically precipitated,
    evaporated, or organogenic or biogenic in origin)
3   igneous rocks
4   metamorphic rocks
5   unconsolidated deposits (alluvium, weathering
    residuum and slope deposits)
6   unconsolidated glacial deposits/glacial drift
7   eolian deposits
8   organic materials
9   anthropogenic deposits
---------------------------------------------------------------------------
PAR-MAT-SEC2
----------------
 0   No information
10   consolidated-clastic-sedimentary rocks
11   psephite or rudite
12   psammite or arenite
13   pelite, lutite or argilite
14   facies bound rock
20   sedimentary rocks (chemically precipitated,
     evaporated, or organogenic or biogenic in origin)
21   calcareous rocks
22   evaporites
23   siliceous rocks
30   igneous rocks
31   acid to intermediate plutonic rocks
32   basic plutonic rocks
33   ultrabasic plutonic rocks
34   acid to intermediate volcanic rocks
35   basic to ultrabasic volcanic rocks
36   dike rocks
37   pyroclastic rocks (tephra)
40   metamorphic rocks
41   weakly metamorphic rocks
42   acid regional metamorphic rocks
43   basic regional metamorphic rocks
44   ultrabasic regional metamorphic rocks
45   calcareous regional metamorphic rocks
46   rocks formed by contact metamorphism
47   tectogenetic metamorphism rocks or cataclasmic
     metamorphism
50   unconsolidated deposits (alluvium, weathering
     residuum and slope deposits)
51   marine and estuarine sands
52   marine and estuarine clays and silts
53   fluvial sands and gravels
54   fluvial clays, silts and loams
55   lake deposits
56   residual and redeposited loams from silicate rocks
57   residual and redeposited clays from calcareous
     rocks
58   slope deposits
60   unconsolidated glacial deposits/glacial drift
61   morainic deposits
62   glaciofluvial deposits
63   glaciolacustrine deposits
70   eolian deposits
71   loess
72   eolian sands
80   organic materials
81   peat (mires)
82   slime and ooze deposits
83   carbonaceaous rocks (caustobiolite)
90   anthropogenic deposits
91   redeposited natural materials
92   dump deposits
93   anthropogenic organic materials
---------------------------------------------------------------------------
PAR-MAT-SEC3
----------------
  0   No information
100   consolidated-clastic-sedimentary rocks
110   psephite or rudite
111   conglomerate
112   breccia
120   psammite or arenite
121   sandstone
122   arkose
123   graywacke
130   pelite, lutite or argilite
131   claystone/mudstone
132   siltstone
140   facies bound rock
141   flysch
142   molasse
200   sedimentary rocks (chemically precipitated,
      evaporated, or organogenic or biogenic in origin)
210   calcareous rocks
211   limestone
212   dolomite
213   marlstone
214   marl
215   chalk
220   evaporites
221   gypsum
222   anhydrite
223   halite
230   siliceous rocks
231   chert, hornstone, flint
232   diatomite/radiolarite
300   igneous rocks
310   acid to intermediate plutonic rocks
311   granite
312   granodiorite
313   diorite
314   syenite
320   basic plutonic rocks
321   gabbro
330   ultrabasic plutonic rocks
331   peridotite
332   pyroxenite
340   acid to intermediate volcanic rocks
341   rhyolite
342   dacite
343   andesite
344   phonolite
345   trachyte
350   basic to ultrabasic volcanic rocks
351   basalt
352   diabase
353   pikrite
360   dike rocks
361   aplite
362   pegmatite
363   lamprophyre
370   pyroclastic rocks (tephra)
371   tuff/tuffstone
372   tuffite
373   volcanic scoria/volcanic breccia
374   volcanic ash
375   ignimbrite
376   pumice
400   metamorphic rocks

410   weakly metamorphic rocks
411   (meta-)shale/argilite
412   slate
420   acid regional metamorphic rocks
421   (meta-)quartzite
422   phyllite
423   micaschist
424   gneiss
425   granulite (sensu stricto)
426   migmatite
430   basic regional metamorphic rocks
431   greenschist
432   amphibolite
433   eclogite
440   ultrabasic regional metamorphic rocks
441   serpentinite
450   calcareous regional metamorphic rocks
451   marble
452   calcschist, skam
460   rocks formed by contact metamorphism
461   contact slate
462   hornfels
463   calsilicate rocks
470   tectogenetic metamorphism rocks or cataclasmic
      metamorphism
471   tectonic breccia
472   cataclasite
473   mylonite
500   unconsolidated deposits (alluvium, weathering
      residuum and slope deposits)
510   marine and estuarine sands
511   pre-quaternary sand
512   quaternary sand
520   marine and estuarine clays and silts
521   pre-quaternary clay and silt
522   quaternary clay and silt
530   fluvial sands and gravels
531   river terrace sand or gravel
532   floodplain sand or gravel
540   fluvial clays, silts and loams
541   river clay and silt
542   river loam
543   overbank deposit
550   lake deposits
551   lake sand and delta sand
552   lake marl, bog lime
553   lake silt
560   residual and redeposited loams from silicate rocks
561   residual loam
562   redeposited loam
570   residual and redeposited clays from calcareous
      rocks
571   residual clay
572   redeposited clay
580   slope deposits
581   slope-wash alluvium
582   colluvial deposit
583   talus scree
600   unconsolidated glacial deposits/glacial drift
610   morainic deposits
611   glacial till
612   glacial debris
620   glaciofluvial deposits
621   outwash sand, glacial sand
622   outwash gravels glacial gravels
630   glaciolacustrine deposits
631   varves
700   eolian deposits
710   loess
711   loamy loess
712   sandy loess
720   eolian sands
721   dune sand
722   cover sand
800   organic materials
810   peat (mires)
811   rainwater fed moor peat (raised bog)
812   groundwater fed bog peat
820   slime and ooze deposits
821   gyttja, sapropel
830   carbonaceaous rocks (caustobiolite)
831   lignite (brown coal)
832   hard coal
833   anthracite
900   anthropogenic deposits
910   redeposited natural materials
911   sand and gravel fill
912   loamy fill
920   dump deposits
921   rubble/rubbish
922   industrial ashes and slag
923   industrial sludge
924   industrial waste
930   anthropogenic organic materials
---------------------------------------------------------------------------
PC
----------------
 24   0 - 24 %
 49   25 - 49 %
 74   50 - 74 %
 99   75 - 99 %
100   100 % (pure)
---------------------------------------------------------------------------
PCAREA
----------------
  5   STU covers 5 % of the SMU
 10   STU covers 10 % of the SMU
 95   STU covers 95 % of the SMU
100   STU covers 100 % of the SMU (SMU is 'pure')
---------------------------------------------------------------------------
ROO
----------------
0   No information
1   No obstacle to roots between 0 and 80 cm
2   Obstacle to roots between 60 and 80 cm depth
3   Obstacle to roots between 40 and 60 cm depth
4   Obstacle to roots between 20 and 40 cm depth
5   Obstacle to roots between 0 and 80 cm depth
6   Obstacle to roots between 0 and 20 cm depth
---------------------------------------------------------------------------
SLOPE-DOM
----------------
0   No information
1   Level (dominant slope ranging from 0 to 8 %)
2   Sloping (dominant slope ranging from 8 to 15 %)
3   Moderately steep (dominant slope ranging from 15
    to 25 %)
4   Steep (dominant slope over 25 %)
---------------------------------------------------------------------------
SLOPE-SEC
----------------
0   No information
1   Level (dominant slope ranging from 0 to 8 %)
2   Sloping (dominant slope ranging from 8 to 15 %)
3   Moderately steep (dominant slope ranging from 15
    to 25 %)
4   Steep (dominant slope over 25 %)
---------------------------------------------------------------------------
SLOPE1
----------------
0   No information
1   Level (dominant slope ranging from 0 to 8 %)
2   Sloping (dominant slope ranging from 8 to 15 %)
3   Moderately steep (dominant slope ranging from 15
    to 25 %)
4   Steep (dominant slope over 25 %)
---------------------------------------------------------------------------
SLOPE2
----------------
0   No information
1   Level (dominant slope ranging from 0 to 8 %)
2   Sloping (dominant slope ranging from 8 to 15 %)
3   Moderately steep (dominant slope ranging from 15
    to 25 %)
4   Steep (dominant slope over 25 %)
---------------------------------------------------------------------------
SMU
----------------
     -2   No information
     -1   Out of surveyed area
      0   Background polygon (also called 'universe'
          polygon)
      1   SMU number 1
      2   SMU number 2
   5694   SMU number 5694
   5695   SMU number 5695
---------------------------------------------------------------------------
SOIL
----------------
A      Acrisol
Af     Ferric Acrisol
Ag     Gleyic Acrisol
Ah     Humic Acrisol
Ao     Orthic Acrisol
Ap     Plinthic Acrisol
B      Cambisol
Ba     Calcaric Cambisol
Bc     Chromic Cambisol
Bcc    Calcaro-Chromic Cambisol
Bch    Humo-Chromic Cambisol
Bck    Calci-Chromic Cambisol
Bcr    Rhodo-Chromic Cambisol
Bd     Dystric Cambisol
Bda    Ando-Dystric Cambisol
Bdg    Gleyo-Dystric Cambisol
Bds    Spodo-Dystric Cambisol
Be     Eutric Cambisol
Bea    Ando-Eutric Cambisol
Bec    Calcaro-Eutric Cambisol
Bef    Fluvi-Eutric Cambisol
Beg    Gleyo-Eutric Cambisol
Bev    Verti-Eutric Cambisol
Bf     Ferralic Cambisol
Bg     Gleyic Cambisol
Bgc    Calcaro-Gleyic Cambisol
Bge    Eutri-Gleyic Cambisol
Bgg    Stagno-Gleyic Cambisol
Bgs    Spodo-Gleyic Cambisol
Bgv    Verti-Gleyic Cambisol (?)
Bh     Humic Cambisol
Bhc    Calcaro-Humic Cambisol
Bk     Calcic Cambisol
Bkf    Fluvi-Calcic Cambisol
Bkh    Humo-Calcic Cambisol
Bkv    Verti-Calcic Cambisol
Bm     Mollic Cambisol
Bv     Vertic Cambisol
Bvc    Calcaro-Vertic Cambisol
Bvg    Gleyo-Vertic Cambisol
Bvk    Calci-Vertic Cambisol
Bx     Gelic Cambisol
Bxs    Spodo-Gelic Cambisol
C      Chernozem
Cg     Gleyic Chernozem
Ch     Haplic Chernozem
Chp    Pachi-Haplic Chernozem
Chv    Verti-Haplic Chernozem
Ck     Calcic Chernozem
Ckb    Vermi-Calcic Chernozem
Ckc    Calcaro-Calcic Chernozem
Ckcb   Vermi-Calcaro-Calcic Chernozem
Ckp    Pachi-Calcic Chernozem
Cl     Luvic Chernozem
D      Podzoluvisol
Dd     Dystric Podzoluvisol
De     Eutric Podzoluvisol
Dg     Gleyic Podzoluvisol
Dgd    Dystric Gleyic Podzoluvisol
Dge    Eutric Gleyic Podzoluvisol
Dgs    Stagno-Gleyic Podzoluvisol
E      Rendzina
Ec     Cambic Rendzina
Eh     Histic Rendzina
Eo     Orthic Rendzina
F      Ferralsol
Fo     Orthic Ferralsol
G      Gleysol
Gc     Calcaric Gleysol
Gcf    Fluvi-Calcaric Gleysol
Gcs    Stagno-Calcaric Gleysol
Gd     Dystric Gleysol
Gdf    Fluvi-Dystric Gleysol
Gds    Stagno-Dystric Gleysol
Ge     Eutric Gleysol
Gef    Fluvi-Eutric Gleysol
Ges    Stagno-Eutric Gleysol
Gev    Verti-Eutric Gleysol
Gf     Fluvic Gleysol
Gfm    Molli-Fluvic Gleysol
Gh     Humic Gleysol
Ghf    Fluvi-Humic Gleysol
Ghh    Histo-Humic Gleysol
Ght    Thioni-Humic Gleysol
Gi     Histic Gleysol
Gih    Humo-Histic Gleysol
Gl     Luvic Gleysol
Gls    Stagno-Luvic Gleysol
Gm     Mollic Gleysol
Gmc    Calcaro-Mollic Gleysol
Gmf    Fluvi-Mollic Gleysol
Gmv    Verti-Mollic Gleysol
Gs     Stagnic Gleysol
Gt     Thionic Gleysol
Gtz    Undefined code
Gx     Gelic Gleysol
H      Phaeozem
Hc     Calcaric Phaeozem
Hcb    Vermi-Calcaric Phaeozem
Hcf    Fluvi-Calcaric Phaeozem
Hcn    Alkalino-Calcaric Phaeozem
Hcs    Saline-Calcaric Phaeozem
Hg     Gleyic Phaeozem
Hgc    Calcaro-Gleyic Phaeozem
Hgf    Fluvi-Gleyic Phaeozem
Hgs    Stagno-Gleyic Phaeozem
Hgv    Verti-Gleyic Phaeozem
Hh     Haplic Phaeozem
Hhv    Verti-Haplic Phaeozem
Hl     Luvic Phaeozem
Hlv    Verti-Luvic Phaeozem
Ho     Orthic Phaeozem
I      Lithosol
Ic     Calcaric Lithosol
Ich    Humo-Calcaric Lithosol
Id     Dystric Lithosol
Ie     Eutric Lithosol
J      Fluvisol
Jc     Calcaric Fluvisol
Jcf    Fluvi-Calcaric Fluvisol
Jcg    Gleyo-Calcaric Fluvisol
Jd     Dystric Fluvisol
Jdf    Fluvi-Dystric Fluvisol
Jdg    Gleyo-Dystric Fluvisol
Je     Eutric Fluvisol
Jef    Fluvi-Eutric Fluvisol
Jeg    Gleyo-Eutric Fluvisol
Jm     Mollic Fluvisol
Jmg    Gleyo-Mollic Fluvisol
Jmv    Verti-Mollic Fluvisol
Jt     Thionic Fluvisol
K      Kastanozem
Kh     Haplic Kastanozem
Khb    Vermi-Haplic Kastanozem
Kk     Calcic Kastanozem
Kkb    Vermi-Calcic Kastanozem
Kkv    Verti-Calcic Kastanozem
Kl     Luvic Kastanozem
Ko     Orthic Kastanozem
L      Luvisol
La     Albic Luvisol
Lap    Plano-Albic Luvisol
Lc     Chromic Luvisol
Lcp    Plano-Chromic Luvisol
Lcr    Rhodo-Chromic Luvisol
Lcv    Verti-Chromic Luvisol
Ld     Dystric Luvisol
Ldg    Gleyo-Dystric Luvisol
Lf     Ferric Luvisol
Lg     Gleyic Luvisol
Lga    Albo-Gleyic Luvisol
Lgp    Plano-Gleyic Luvisol
Lgs    Stagno-Gleyic Luvisol
Lh     Humic Luvisol
Lk     Calcic Luvisol
Lkc    Chromo-Calcic Luvisol
Lkcr   Rhodo-Chromo-Calcic Luvisol
Lkv    Verti-Calcic Luvisol
Lo     Orthic Luvisol
Lop    Plano-Orthic Luvisol
Lp     Plinthic Luvisol
Ls     Spodic Luvisol
Lv     Vertic Luvisol
Lvc    Chromo-Vertic Luvisol
Lvcr   Rhodo-Chromo-Vertic Luvisol
Lvk    Calci-Vertic Luvisol
M      Greyzem
Mo     Orthic Greyzem
Nc     Cambic Nitosol
O      Histosol
Od     Dystric Histosol
Odp    Placi-Dystric Histosol
Oe     Eutric Histosol
Ox     Gelic Histosol
P      Podzol
Pf     Ferric Podzol
Pg     Gleyic Podzol
Pgh    Histo-Gleyic Podzol
Pgs    Stagno-Gleyic Podzol
Ph     Humic Podzol
Phf    Ferro-Humic Podzol
Pl     Leptic Podzol
Plh    Humo-Leptic Podzol
Po     Orthic Podzol
Pof    Ferro-Orthic Podzol
Poh    Humo-Orthic Podzol
Pol    Lepto-Orthic Podzol
Pp     Placic Podzol
Pph    Humo-Placic Podzol
Q      Arenosol
Qa     Albic Arenosol
Qc     Cambic Arenosol
Qcc    Calcaro-Cambic Arenosol
Qcd    Dystri-Cambic Arenosol
Qcg    Gleyo-Cambic Arenosol
Qcs    Spodo-Cambic Arenosol
Qh     Humic Arenosol
Ql     Luvic Arenosol
Qld    Dystri-Luvic Arenosol
Qlg    Gleyo-Luvic Arenosol
R      Regosol
Rc     Calcaric Regosol
Rd     Dystric Regosol
Rds    Undefined code
Re     Eutric Regosol
Rx     Gelic Regosol
S      Solonetz
Sg     Gleyic Solonetz
Sm     Mollic Solonetz
So     Orthic Solonetz
Sof    Fluvi-Orthic Solonetz
T      Andosol
Th     Humic Andosol
Tm     Mollic Andosol
To     Ochric Andosol
Tv     Vitric Andosol
U      Ranker
Ud     Dystric Ranker
Ul     Luvic Ranker
V      Vertisol
Vc     Chromic Vertisol
Vcc    Calcaro-Chromic Vertisol
Vg     Gleyic Vertisol
Vgs    Undefined code
Vp     Pellic Vertisol
Vpc    Calcaro-Pellic Vertisol
Vpg    Gleyo-Pellic Vertisol
Vpn    Sodi-Pellic Vertisol
W      Planosol
Wd     Dystric Planosol
Wdv    Verti-Dystric Planosol
We     Eutric Planosol
Wev    Verti-Eutric Planosol
Wh     Humic Planosol
Wm     Mollic Planosol
Ws     Solodic Planosol
X      Xerosol
Xk     Calcic Xerosol
Xl     Luvic Xerosol
Xy     Gypsic Xerosol
Z      Solonchak
Zg     Gleyic Solonchak
Zgf    Fluvi-Gleyic Solonchak
Zo     Orthic Solonchak
Zt     Takyric Solonchak
p      Plaggensol
111    Town
222    Soil disturbed by man
333    Water body
444    Marsh
555    Glacier
666    Rock outcrops
       No information
---------------------------------------------------------------------------
SOIL1
----------------
A   Acrisol
B   Cambisol
C   Chernozem
D   Podzoluvisol
E   Rendzina
F   Ferralsol
G   Gleysol
H   Phaeozem
I   Lithosol
J   Fluvisol
K   Kastanozem
L   Luvisol
M   Greyzem
N   Nitosol
O   Histosol
P   Podzol
Q   Arenosol
R   Regosol
S   Solonetz
T   Andosol
U   Ranker
V   Vertisol
W   Planosol
X   Xerosol
Z   Solonchak
p   Plaggensol
1   Town
2   Soil disturbed by man
3   Water body
4   Marsh
5   Glacier
6   Rock outcrops
    No information
---------------------------------------------------------------------------
SOIL1M
----------------
 0   Background polygon
-3   Not applicable (oceans)
 1   Countries currently covered by the database
 2   Countries under progress
 3   Other countries
---------------------------------------------------------------------------
SOIL2
----------------
A    Acrisol
Af   Ferric Acrisol
Ag   Gleyic Acrisol
Ah   Humic Acrisol
Ao   Orthic Acrisol
Ap   Plinthic Acrisol
B    Cambisol
Ba   Calcaric Cambisol
Bc   Chromic Cambisol
Bd   Dystric Cambisol
Be   Eutric Cambisol
Bf   Ferralic Cambisol
Bg   Gleyic Cambisol
Bh   Humic Cambisol
Bk   Calcic Cambisol
Bm   Mollic Cambisol
Bv   Vertic Cambisol
Bx   Gelic Cambisol
C    Chernozem
Cg   Gleyic Chernozem
Ch   Haplic Chernozem
Ck   Calcic Chernozem
Cl   Luvic Chernozem
D    Podzoluvisol
Dd   Dystric Podzoluvisol
De   Eutric Podzoluvisol
Dg   Gleyic Podzoluvisol
E    Rendzina
Ec   Cambic Rendzina
Eh   Histic Rendzina
Eo   Orthic Rendzina
F    Ferralsol
Fo   Orthic Ferralsol
G    Gleysol
Gc   Calcaric Gleysol
Gd   Dystric Gleysol
Ge   Eutric Gleysol
Gf   Fluvic Gleysol
Gh   Humic Gleysol
Gi   Histic Gleysol
Gl   Luvic Gleysol
Gm   Mollic Gleysol
Gs   Stagnic Gleysol
Gt   Thionic Gleysol
Gx   Gelic Gleysol
H    Phaeozem
Hc   Calcaric Phaeozem
Hg   Gleyic Phaeozem
Hh   Haplic Phaeozem
Hl   Luvic Phaeozem
Ho   Orthic Phaeozem
I    Lithosol
Ic   Calcaric Lithosol
Id   Dystric Lithosol
Ie   Eutric Lithosol
J    Fluvisol
Jc   Calcaric Fluvisol
Jd   Dystric Fluvisol
Je   Eutric Fluvisol
Jm   Mollic Fluvisol
Jt   Thionic Fluvisol
K    Kastanozem
Kh   Haplic Kastanozem
Kk   Calcic Kastanozem
Kl   Luvic Kastanozem
Ko   Orthic Kastanozem
L    Luvisol
La   Albic Luvisol
Lc   Chromic Luvisol
Ld   Dystric Luvisol
Lf   Ferric Luvisol
Lg   Gleyic Luvisol
Lh   Humic Luvisol
Lk   Calcic Luvisol
Lo   Orthic Luvisol
Lp   Plinthic Luvisol
Ls   Spodic Luvisol
Lv   Vertic Luvisol
M    Greyzem
Mo   Orthic Greyzem
Nc   Cambic Nitosol
O    Histosol
Od   Dystric Histosol
Oe   Eutric Histosol
Ox   Gelic Histosol
P    Podzol
Pf   Ferric Podzol
Pg   Gleyic Podzol
Ph   Humic Podzol
Pl   Leptic Podzol
Po   Orthic Podzol
Pp   Placic Podzol
Q    Arenosol
Qa   Albic Arenosol
Qc   Cambic Arenosol
Qh   Humic Arenosol
Ql   Luvic Arenosol
R    Regosol
Rc   Calcaric Regosol
Rd   Dystric Regosol
Re   Eutric Regosol
Rx   Gelic Regosol
S    Solonetz
Sg   Gleyic Solonetz
Sm   Mollic Solonetz
So   Orthic Solonetz
T    Andosol
Th   Humic Andosol
Tm   Mollic Andosol
To   Ochric Andosol
Tv   Vitric Andosol
U    Ranker
Ud   Dystric Ranker
Ul   Luvic Ranker
V    Vertisol
Vc   Chromic Vertisol
Vg   Gleyic Vertisol
Vp   Pellic Vertisol
W    Planosol
Wd   Dystric Planosol
We   Eutric Planosol
Wh   Humic Planosol
Wm   Mollic Planosol
Ws   Solodic Planosol
X    Xerosol
Xk   Calcic Xerosol
Xl   Luvic Xerosol
Xy   Gypsic Xerosol
Z    Solonchak
Zg   Gleyic Solonchak
Zo   Orthic Solonchak
Zt   Takyric Solonchak
p    Plaggensol
11   Town
22   Soil disturbed by man
33   Water body
44   Marsh
55   Glacier
66   Rock outcrops
     No information
---------------------------------------------------------------------------
SOIL3
----------------
A     Acrisol
Af    Ferric Acrisol
Ag    Gleyic Acrisol
Ah    Humic Acrisol
Ao    Orthic Acrisol
Ap    Plinthic Acrisol
B     Cambisol
Ba    Calcaric Cambisol
Bc    Chromic Cambisol
Bcc   Calcaro-Chromic Cambisol
Bch   Humo-Chromic Cambisol
Bck   Calci-Chromic Cambisol
Bcr   Rhodo-Chromic Cambisol
Bd    Dystric Cambisol
Bda   Ando-Dystric Cambisol
Bdg   Gleyo-Dystric Cambisol
Bds   Spodo-Dystric Cambisol
Be    Eutric Cambisol
Bea   Ando-Eutric Cambisol
Bec   Calcaro-Eutric Cambisol
Bef   Fluvi-Eutric Cambisol
Beg   Gleyo-Eutric Cambisol
Bev   Verti-Eutric Cambisol
Bf    Ferralic Cambisol
Bg    Gleyic Cambisol
Bgc   Calcaro-Gleyic Cambisol
Bge   Eutri-Gleyic Cambisol
Bgg   Stagno-Gleyic Cambisol
Bgs   Spodo-Gleyic Cambisol
Bgv   Verti-Gleyic Cambisol (?)
Bh    Humic Cambisol
Bhc   Calcaro-Humic Cambisol
Bk    Calcic Cambisol
Bkf   Fluvi-Calcic Cambisol
Bkh   Humo-Calcic Cambisol
Bkv   Verti-Calcic Cambisol
Bm    Mollic Cambisol
Bv    Vertic Cambisol
Bvc   Calcaro-Vertic Cambisol
Bvg   Gleyo-Vertic Cambisol
Bvk   Calci-Vertic Cambisol
Bx    Gelic Cambisol
Bxs   Spodo-Gelic Cambisol
C     Chernozem
Cg    Gleyic Chernozem
Ch    Haplic Chernozem
Chp   Pachi-Haplic Chernozem
Chv   Verti-Haplic Chernozem
Ck    Calcic Chernozem
Ckb   Vermi-Calcic Chernozem
Ckc   Calcaro-Calcic Chernozem
Ckp   Pachi-Calcic Chernozem
Cl    Luvic Chernozem
D     Podzoluvisol
Dd    Dystric Podzoluvisol
De    Eutric Podzoluvisol
Dg    Gleyic Podzoluvisol
Dgd   Dystric Gleyic Podzoluvisol
Dge   Eutric Gleyic Podzoluvisol
Dgs   Stagno-Gleyic Podzoluvisol
E     Rendzina
Ec    Cambic Rendzina
Eh    Histic Rendzina
Eo    Orthic Rendzina
F     Ferralsol
Fo    Orthic Ferralsol
G     Gleysol
Gc    Calcaric Gleysol
Gcf   Fluvi-Calcaric Gleysol
Gcs   Stagno-Calcaric Gleysol
Gd    Dystric Gleysol
Gdf   Fluvi-Dystric Gleysol
Gds   Stagno-Dystric Gleysol
Ge    Eutric Gleysol
Gef   Fluvi-Eutric Gleysol
