ProjectName,Scenario,Watershed,Total contributing area to outlet (ha),Precipitation (m^3/yr),Precipitation per area (mm/yr),Stream discharge (m^3/yr),Stream discharge per area (mm/yr),Total hillslope soil loss (tonne/yr),Total hillslope soil loss per area (kg/ha/yr),Total channel soil loss (tonne/yr),Total channel soil loss per area (kg/ha/yr),Sediment discharge (tonne/yr),Sediment discharge per area (kg/ha/yr),Sediment delivery ratio for watershed,Phosphorus discharge (kg/yr),Phosphorus discharge per area (kg/ha/yr),Particle Fraction Under 0.016 mm,Sediment Yield of Particles Under 0.016 mm (tonne/yr),Sediment Yield of Particles Under 0.016 mm per area (kg/ha/yr)
lt_202010_32_Intervening_Area_Logan_Shoals_2_SimFire.landisFuels_obs_cli,SimFire.landisFuels_obs_cli,32_Intervening_Area_Logan_Shoals_2,32.86,212996.0,648.1923311016434,121568.0,369.95739500912964,0.5,15.216068167985393,2.8,85.2099817407182,3.3,100.42604990870359,1.0,4.2,0.1278149726110773,0.18710000000000002,0.61743,18.789713937918446
lt_202010_32_Intervening_Area_Logan_Shoals_2_Thinn85,Thinn85,32_Intervening_Area_Logan_Shoals_2,32.86,212996.0,648.1923311016434,105379.0,320.6908094948265,0.0,0.0,2.4,73.03712720632988,2.4,73.03712720632988,1.0,3.2,0.09738283627510652,0.19180000000000003,0.46032000000000006,14.008520998174074
lt_202010_32_Intervening_Area_Logan_Shoals_2_Thinn93,Thinn93,32_Intervening_Area_Logan_Shoals_2,32.86,212996.0,648.1923311016434,105292.0,320.4260499087036,0.0,0.0,2.4,73.03712720632988,2.4,73.03712720632988,1.0,3.2,0.09738283627510652,0.19180000000000003,0.46032000000000006,14.008520998174074
lt_202010_32_Intervening_Area_Logan_Shoals_2_Thinn96,Thinn96,32_Intervening_Area_Logan_Shoals_2,32.86,212996.0,648.1923311016434,105254.0,320.3104077906269,0.0,0.0,2.4,73.03712720632988,2.4,73.03712720632988,1.0,3.2,0.09738283627510652,0.19180000000000003,0.46032000000000006,14.008520998174074
lt_202010_33_Lincoln_Creek_CurCond,CurCond,33_Lincoln_Creek,658.72,4326892.0,656.8636142822444,1727836.0,262.3020403206218,0.0,0.0,97.3,147.71071168326452,95.4,144.82632985183386,0.981,113.6,0.17245567160553799,0.19180000000000003,18.297720000000005,27.77769006558174
lt_202010_33_Lincoln_Creek_HighSev,HighSev,33_Lincoln_Creek,658.72,4326892.0,656.8636142822444,2596921.0,394.2374605295118,123.9,188.09205732329366,149.5,226.95530726256982,273.3,414.8955550157882,1.0,313.7,0.47622662132620835,0.2037,55.67121,84.51422455671604
lt_202010_33_Lincoln_Creek_LowSev,LowSev,33_Lincoln_Creek,658.72,4326892.0,656.8636142822444,2174965.0,330.18050157881953,0.0,0.0,123.9,188.09205732329366,121.0,183.68957979111002,0.977,144.2,0.21890940004857903,0.19180000000000003,23.207800000000002,35.23166140393491
lt_202010_33_Lincoln_Creek_ModSev,ModSev,33_Lincoln_Creek,658.72,4326892.0,656.8636142822444,2408961.0,365.70333373815885,5.7,8.65314549429196,138.5,210.2562545542871,142.7,216.6322564974496,0.99,1282.0,1.9461986883653144,0.1927,27.49829,41.74503582705854
lt_202010_33_Lincoln_Creek_PrescFire,PrescFire,33_Lincoln_Creek,658.72,4326892.0,656.8636142822444,1963254.0,298.0407456886082,0.0,0.0,111.1,168.66043235365558,109.0,165.47243138207432,0.981,129.8,0.19704882195773624,0.19180000000000003,20.906200000000002,31.737612339081856
lt_202010_33_Lincoln_Creek_SimFire.fccsFuels_obs_cli,SimFire.fccsFuels_obs_cli,33_Lincoln_Creek,658.72,4326892.0,656.8636142822444,2316629.0,351.68645251396646,1.7,2.580762691280058,131.7,199.93320378916687,131.5,199.62958464901627,0.986,157.7,0.2394036920087442,0.1915,25.18225,38.22906546028661
lt_202010_33_Lincoln_Creek_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,33_Lincoln_Creek,658.72,6226140.0,945.1876366286131,3912504.0,593.9555501578819,216.4,328.5159096429439,225.8,342.7860092300218,433.9,658.701724556716,0.981,523.7,0.7950267184843333,0.18710000000000002,81.18269000000001,123.24309266456157
lt_202010_33_Lincoln_Creek_SimFire.landisFuels_obs_cli,SimFire.landisFuels_obs_cli,33_Lincoln_Creek,658.72,4326892.0,656.8636142822444,2307921.0,350.3644947777508,2.1,3.1880009715812485,131.7,199.93320378916687,132.3,200.84406120961864,0.989,158.1,0.2400109302890454,0.1915,25.33545,38.46163772164197
lt_202010_33_Lincoln_Creek_Thinn85,Thinn85,33_Lincoln_Creek,658.72,4326892.0,656.8636142822444,2089317.0,317.17831552101046,0.0,0.0,119.5,181.41243623998056,117.9,178.9834831187758,0.987,142.2,0.21587320864707307,0.19180000000000003,22.613220000000005,34.329032062181206
lt_202010_33_Lincoln_Creek_Thinn93,Thinn93,33_Lincoln_Creek,658.72,4326892.0,656.8636142822444,2088100.0,316.9935632742288,0.0,0.0,119.4,181.26062666990526,117.8,178.8316735487005,0.986,153.3,0.23272407092543115,0.19180000000000003,22.594040000000003,34.299914986640765
lt_202010_33_Lincoln_Creek_Thinn96,Thinn96,33_Lincoln_Creek,658.72,4326892.0,656.8636142822444,2087592.0,316.91644401263056,0.0,0.0,119.4,181.26062666990526,117.7,178.6798639786252,0.985,142.8,0.2167840660675249,0.19180000000000003,22.574860000000005,34.270797911100324
lt_202010_35_North_Zephyr_Creek_CurCond,CurCond,35_North_Zephyr_Creek,631.05,4003729.0,634.4551144917201,1515446.0,240.14673956104903,0.0,0.0,61.6,97.6150859678314,61.0,96.66428967593694,0.989,75.1,0.11900800253545678,0.19180000000000003,11.699800000000002,18.540210759844705
lt_202010_35_North_Zephyr_Creek_HighSev,HighSev,35_North_Zephyr_Creek,631.05,4003729.0,634.4551144917201,2451979.0,388.555423500515,42.2,66.87267252991047,100.5,159.25837889232233,143.2,226.9233816654782,1.003,170.4,0.2700261468980271,0.1648,23.599359999999997,37.3969732984708
lt_202010_35_North_Zephyr_Creek_LowSev,LowSev,35_North_Zephyr_Creek,631.05,4003729.0,634.4551144917201,2027770.0,321.33269946913873,0.0,0.0,82.2,130.25909198954125,82.2,130.25909198954125,1.0,102.1,0.16179383567070754,0.19180000000000003,15.765960000000003,24.983693843594015
lt_202010_35_North_Zephyr_Creek_ModSev,ModSev,35_North_Zephyr_Creek,631.05,4003729.0,634.4551144917201,2263011.0,358.61041121939627,0.8,1.2677283891926157,92.9,147.21495919499247,93.8,148.64115363283418,1.001,246.9,0.391252674114571,0.1905,17.8689,28.316139767054914
lt_202010_35_North_Zephyr_Creek_PrescFire,PrescFire,35_North_Zephyr_Creek,631.05,4003729.0,634.4551144917201,1818569.0,288.1814436257032,0.0,0.0,73.7,116.78947785436971,73.7,116.78947785436971,1.0,103.1,0.16337849615719832,0.19180000000000003,14.135660000000003,22.400221852468118
lt_202010_35_North_Zephyr_Creek_SimFire.fccsFuels_obs_cli,SimFire.fccsFuels_obs_cli,35_North_Zephyr_Creek,631.05,4003729.0,634.4551144917201,2209329.0,350.1036367958165,0.0,0.0,90.1,142.77790983281832,90.1,142.77790983281832,1.0,110.3,0.17478805165993186,0.19180000000000003,17.281180000000003,27.384803105934562
lt_202010_35_North_Zephyr_Creek_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,35_North_Zephyr_Creek,631.05,4519077.0,716.1202757309246,2488973.0,394.41771650423897,35.3,55.93851517312416,99.6,157.83218445448063,135.2,214.24609777355204,1.002,300232.0,475.7657871800967,0.1775,23.997999999999998,38.02868235480548
lt_202010_35_North_Zephyr_Creek_SimFire.landisFuels_obs_cli,SimFire.landisFuels_obs_cli,35_North_Zephyr_Creek,631.05,4003729.0,634.4551144917201,2182211.0,345.8063544885508,0.0,0.0,89.2,141.35171539497662,89.2,141.35171539497662,1.0,876.1,1.3883210522145633,0.19180000000000003,17.108560000000004,27.111259012756527
lt_202010_35_North_Zephyr_Creek_Thinn85,Thinn85,35_North_Zephyr_Creek,631.05,4003729.0,634.4551144917201,1950592.0,309.1026067665003,0.0,0.0,80.2,127.08977101655971,80.4,127.40670311385786,1.002,98.5,0.1560890579193408,0.19180000000000003,15.420720000000003,24.436605657237944
lt_202010_35_North_Zephyr_Creek_Thinn93,Thinn93,35_North_Zephyr_Creek,631.05,4003729.0,634.4551144917201,1949232.0,308.88709294033754,0.0,0.0,80.2,127.08977101655971,80.4,127.40670311385786,1.002,98.5,0.1560890579193408,0.19180000000000003,15.420720000000003,24.436605657237944
lt_202010_35_North_Zephyr_Creek_Thinn96,Thinn96,35_North_Zephyr_Creek,631.05,4003729.0,634.4551144917201,1948660.0,308.7964503605103,0.0,0.0,80.2,127.08977101655971,80.4,127.40670311385786,1.002,98.4,0.15593059187069172,0.19180000000000003,15.420720000000003,24.436605657237944
lt_202010_37_Zephyr_Creek_CurCond,CurCond,37_Zephyr_Creek,399.89,2526104.0,631.6997174222911,1018161.0,254.6102678236515,0.0,0.0,41.6,104.02860786716347,41.5,103.77853909825203,0.996,50.8,0.12703493460701692,0.19180000000000003,7.959700000000001,19.90472379904474
lt_202010_37_Zephyr_Creek_HighSev,HighSev,37_Zephyr_Creek,399.89,2526104.0,631.6997174222911,1550855.0,387.8204006101678,33.7,84.27317512315886,65.5,163.7950436370002,77.3,193.30315836855135,0.779,92.9,0.23231388631873767,0.22660000000000002,17.516180000000002,43.80249568631374
lt_202010_37_Zephyr_Creek_LowSev,LowSev,37_Zephyr_Creek,399.89,2526104.0,631.6997174222911,1286419.0,321.6932156342994,0.0,0.0,53.8,134.53699767436046,53.9,134.7870664432719,1.002,65.8,0.1645452499437345,0.19180000000000003,10.338020000000002,25.852159343819558
lt_202010_37_Zephyr_Creek_ModSev,ModSev,37_Zephyr_Creek,399.89,2526104.0,631.6997174222911,1429438.0,357.4578008952462,1.0,2.5006876891145065,60.3,150.79146765360474,61.4,153.5422241116307,1.004,99.1,0.2478181499912476,0.1915,11.7581,29.40333591737728
lt_202010_37_Zephyr_Creek_PrescFire,PrescFire,37_Zephyr_Creek,399.89,2526104.0,631.6997174222911,1163017.0,290.8342294130886,0.0,0.0,48.5,121.28335292205357,48.3,120.78321538423067,0.997,59.0,0.14754057365775589,0.19180000000000003,9.26394,23.166220710695445
lt_202010_37_Zephyr_Creek_SimFire.fccsFuels_obs_cli,SimFire.fccsFuels_obs_cli,37_Zephyr_Creek,399.89,2526104.0,631.6997174222911,1394512.0,348.7238990722449,0.6,1.500412613468704,58.8,147.040436119933,59.6,149.0409862712246,1.003,72.8,0.18205006376753607,0.1915,11.413400000000001,28.541348870939512
lt_202010_37_Zephyr_Creek_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,37_Zephyr_Creek,399.89,3561231.0,890.5526519792943,2189651.0,547.5633299157269,25.3,63.267398534597014,93.1,232.81402385656057,116.9,292.33039085748584,0.988,141.0,0.3525969641651454,0.18330000000000002,21.427770000000002,53.58416064417716
lt_202010_37_Zephyr_Creek_SimFire.landisFuels_obs_cli,SimFire.landisFuels_obs_cli,37_Zephyr_Creek,399.89,2526104.0,631.6997174222911,1380559.0,345.2346895396234,0.1,0.25006876891145063,57.7,144.28967966190703,57.8,144.5397484308185,1.001,70.6,0.17654855085148416,0.19180000000000003,11.08604,27.722723749030987
lt_202010_37_Zephyr_Creek_Thinn85,Thinn85,37_Zephyr_Creek,399.89,2526104.0,631.6997174222911,1236502.0,309.21053289654657,0.0,0.0,52.1,130.2858286028658,52.3,130.78596614068869,1.003,63.9,0.15979394333441696,0.19180000000000003,10.03114,25.084748305784096
lt_202010_37_Zephyr_Creek_Thinn93,Thinn93,37_Zephyr_Creek,399.89,2526104.0,631.6997174222911,1235964.0,309.0759958988722,0.0,0.0,52.1,130.2858286028658,52.3,130.78596614068869,1.003,63.8,0.1595438745655055,0.19180000000000003,10.03114,25.084748305784096
lt_202010_37_Zephyr_Creek_Thinn96,Thinn96,37_Zephyr_Creek,399.89,2526104.0,631.6997174222911,1235714.0,309.0134787066443,0.0,0.0,52.1,130.2858286028658,52.3,130.78596614068869,1.003,63.9,0.15979394333441696,0.19180000000000003,10.03114,25.084748305784096
lt_202010_38_McFaul_Creek_CurCond,CurCond,38_McFaul_Creek,876.27,5567011.0,635.3077247880219,2179808.0,248.7598571216634,0.0,0.0,84.0,95.86086480194462,52.6,60.02716057836055,0.626,69.9,0.07976993392447534,0.3056,16.074559999999998,18.34430027274698
lt_202010_38_McFaul_Creek_HighSev,HighSev,38_McFaul_Creek,876.27,5567011.0,635.3077247880219,3363192.0,383.8077304940258,49.6,56.603558264005386,132.7,151.43734237164344,90.6,103.39278989352597,0.497,5432.8,6.1999155511429125,0.3153,28.56618,32.59974665342874
lt_202010_38_McFaul_Creek_LowSev,LowSev,38_McFaul_Creek,876.27,5567011.0,635.3077247880219,2777778.0,317.000239652162,0.1,0.11412007714517215,107.9,123.13556323964075,69.2,78.97109338445912,0.641,32421579935.2,36999532.0337339,0.29910000000000003,20.697720000000004,23.620254031291733
lt_202010_38_McFaul_Creek_ModSev,ModSev,38_McFaul_Creek,876.27,5567011.0,635.3077247880219,3093641.0,353.0465495794675,1.8,2.0541613886130987,121.6,138.77001380852934,79.4,90.61134125326669,0.644,110.2,0.1257603250139797,0.2942,23.35948,26.65785659671106
lt_202010_38_McFaul_Creek_PrescFire,PrescFire,38_McFaul_Creek,876.27,5567011.0,635.3077247880219,2511426.0,286.6041288643911,0.0,0.0,97.5,111.26707521654285,61.8,70.52620767571639,0.634,477515.0,544.9404863797688,0.303,18.725399999999997,21.369440925742065
lt_202010_38_McFaul_Creek_SimFire.fccsFuels_obs_cli,SimFire.fccsFuels_obs_cli,38_McFaul_Creek,876.27,5567011.0,635.3077247880219,3007000.0,343.15907197553264,1.1,1.2553208485968936,117.5,134.09109064557728,76.7,87.53009917034704,0.647,160.9,0.183619204126582,0.2929,22.46543,25.63756604699465
lt_202010_38_McFaul_Creek_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,38_McFaul_Creek,876.27,7803621.0,890.5498305316854,4728910.0,539.6635740125761,77.6,88.55717986465359,191.0,217.9693473472788,161.8,184.64628482088855,0.602,425.7,0.48580916840699784,0.279,45.14220000000001,51.51631346502791
lt_202010_38_McFaul_Creek_SimFire.landisFuels_obs_cli,SimFire.landisFuels_obs_cli,38_McFaul_Creek,876.27,5567011.0,635.3077247880219,2923050.0,333.57869149919543,0.6,0.6847204628710329,113.6,129.64040763691557,74.3,84.7912173188629,0.65,48683.8,55.55799011720132,0.2942,21.85906,24.945576135209464
lt_202010_38_McFaul_Creek_Thinn85,Thinn85,38_McFaul_Creek,876.27,5567011.0,635.3077247880219,2678912.0,305.7176441051274,0.0,0.0,105.1,119.94020107957593,68.4,78.05813276729775,0.65,89.7,0.10236570919921942,0.2952,20.19168,23.042760792906297
lt_202010_38_McFaul_Creek_Thinn93,Thinn93,38_McFaul_Creek,876.27,5567011.0,635.3077247880219,2677371.0,305.5417850662467,0.0,0.0,105.1,119.94020107957593,68.4,78.05813276729775,0.65,89.9,0.10259394935350977,0.2955,20.2122,23.066178232736487
lt_202010_38_McFaul_Creek_Thinn96,Thinn96,38_McFaul_Creek,876.27,5567011.0,635.3077247880219,2676514.0,305.4439841601333,0.0,0.0,105.1,119.94020107957593,68.3,77.94401269015258,0.65,90.3,0.10305042966209045,0.2952,20.16216,23.00907254613304
lt_202010_39_Burke_Creek_CurCond,CurCond,39_Burke_Creek,1110.73,6698155.0,603.0407929919962,2679878.0,241.2717762192432,0.0,0.0,37.9,34.12170374438433,37.7,33.941641983200235,0.993,56.2,0.05059735489272821,0.19180000000000003,7.230860000000002,6.510006932377807
lt_202010_39_Burke_Creek_HighSev,HighSev,39_Burke_Creek,1110.73,6698155.0,603.0407929919962,3825828.0,344.44266383369495,8.2,7.382532208547532,60.1,54.108559235817886,63.4,57.079578295355304,0.928,101.4,0.09129131292033167,0.19610000000000002,12.43274,11.193305303719177
lt_202010_39_Burke_Creek_LowSev,LowSev,39_Burke_Creek,1110.73,6698155.0,603.0407929919962,3235947.0,291.33515795918,0.0,0.0,47.7,42.944730042404544,47.5,42.76466828122046,0.994,2468537.4,2222.4459589639246,0.19310000000000002,9.172250000000002,8.257857445103673
lt_202010_39_Burke_Creek_ModSev,ModSev,39_Burke_Creek,1110.73,6698155.0,603.0407929919962,3550696.0,319.67228759464496,0.1,0.09003088059204307,55.2,49.697046086807774,54.9,49.42695344503164,0.993,80.2,0.07220476623481854,0.19180000000000003,10.52982,9.48008967075707
lt_202010_39_Burke_Creek_PrescFire,PrescFire,39_Burke_Creek,1110.73,6698155.0,603.0407929919962,2974171.0,267.76723416131733,0.0,0.0,42.7,38.44318601280239,42.5,38.26312425161831,0.995,100.7,0.09066109675618737,0.19310000000000002,8.206750000000001,7.388609292987496
lt_202010_39_Burke_Creek_SimFire.fccsFuels_obs_cli,SimFire.fccsFuels_obs_cli,39_Burke_Creek,1110.73,6698155.0,603.0407929919962,3406035.0,306.64833037731944,0.0,0.0,53.4,48.076490236151,53.1,47.80639759437487,0.994,108.9,0.09804362896473491,0.19280000000000003,10.237680000000001,9.217073456195475
lt_202010_39_Burke_Creek_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,39_Burke_Creek,1110.73,6605412.0,594.6910590332484,3191766.0,287.35750362374296,23.1,20.797133416761948,45.8,41.23414331115573,63.3,56.989547414763265,0.919,455.0,0.409640506693796,0.1949,12.337169999999999,11.107262791137359
lt_202010_39_Burke_Creek_SimFire.landisFuels_obs_cli,SimFire.landisFuels_obs_cli,39_Burke_Creek,1110.73,6698155.0,603.0407929919962,3360557.0,302.55390598975447,0.0,0.0,51.4,46.27587262431014,51.1,46.00577998253401,0.994,66307.8,59.697496241210736,0.19180000000000003,9.800980000000001,8.823908600650023
lt_202010_39_Burke_Creek_Thinn85,Thinn85,39_Burke_Creek,1110.73,6698155.0,603.0407929919962,3130044.0,281.80061761184083,0.0,0.0,47.7,42.944730042404544,47.6,42.8546991618125,0.996,637.2,0.5736767711324985,0.19180000000000003,9.129680000000002,8.219531299235639
lt_202010_39_Burke_Creek_Thinn93,Thinn93,39_Burke_Creek,1110.73,6698155.0,603.0407929919962,3127930.0,281.61029233026926,0.0,0.0,47.7,42.944730042404544,47.6,42.8546991618125,0.998,225979.3,203.45115374573479,0.19180000000000003,9.129680000000002,8.219531299235639
lt_202010_39_Burke_Creek_Thinn96,Thinn96,39_Burke_Creek,1110.73,6698155.0,603.0407929919962,3126583.0,281.4890207341118,0.0,0.0,47.7,42.944730042404544,47.6,42.8546991618125,0.997,607.6,0.5470276304772537,0.19180000000000003,9.129680000000002,8.219531299235639
lt_202010_3_Unnamed_Creek_near_Lake_Forest_CurCond,CurCond,3_Unnamed_Creek_near_Lake_Forest,188.05,1881268.0,1000.4084020207391,691900.0,367.9340600904015,0.0,0.0,13.5,71.78941770805636,13.5,71.78941770805636,1.002,18.2,0.09678277053975005,0.19180000000000003,2.5893,13.76921031640521
lt_202010_3_Unnamed_Creek_near_Lake_Forest_HighSev,HighSev,3_Unnamed_Creek_near_Lake_Forest,188.05,1881268.0,1000.4084020207391,1347486.0,716.5572985908003,51.8,275.4586546131348,23.7,126.03031108747673,75.7,402.55251262961974,1.003,89.1,0.47381015687317196,0.192,14.534400000000002,77.290082424887
lt_202010_3_Unnamed_Creek_near_Lake_Forest_LowSev,LowSev,3_Unnamed_Creek_near_Lake_Forest,188.05,1881268.0,1000.4084020207391,1169315.0,621.8106886466365,0.1,0.5317734645041212,20.2,107.41823982983249,20.4,108.48178675884073,1.002,27.7,0.14730124966764158,0.19180000000000003,3.91272,20.806806700345653
lt_202010_3_Unnamed_Creek_near_Lake_Forest_ModSev,ModSev,3_Unnamed_Creek_near_Lake_Forest,188.05,1881268.0,1000.4084020207391,1262984.0,671.6213772932731,2.9,15.421430470619516,22.2,118.05370911991491,25.2,134.00691305503855,1.002,33.3,0.17708056367987235,0.1937,4.88124,25.957139058760966
lt_202010_3_Unnamed_Creek_near_Lake_Forest_PrescFire,PrescFire,3_Unnamed_Creek_near_Lake_Forest,188.05,1881268.0,1000.4084020207391,1033545.0,549.611805370912,0.1,0.5317734645041212,18.4,97.8463174687583,18.6,98.90986439776654,1.002,25.1,0.13347513959053442,0.19180000000000003,3.5674800000000007,18.970911991491626
lt_202010_3_Unnamed_Creek_near_Lake_Forest_SimFire.fccsFuels_obs_cli,SimFire.fccsFuels_obs_cli,3_Unnamed_Creek_near_Lake_Forest,188.05,1881268.0,1000.4084020207391,1216090.0,646.6843924488168,0.8,4.25418771603297,20.8,110.6088806168572,21.7,115.3948417973943,1.002,29.2,0.15527785163520338,0.19110000000000002,4.146870000000001,22.051954267482056
lt_202010_3_Unnamed_Creek_near_Lake_Forest_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,3_Unnamed_Creek_near_Lake_Forest,188.05,2157956.0,1147.5437383674555,1409232.0,749.3921829300718,18.5,98.37809093326243,24.3,129.22095187450145,43.0,228.66258973677213,1.003,53.4,0.28396703004520074,0.1922,8.2646,43.9489497474076
lt_202010_3_Unnamed_Creek_near_Lake_Forest_SimFire.landisFuels_obs_cli,SimFire.landisFuels_obs_cli,3_Unnamed_Creek_near_Lake_Forest,188.05,1881268.0,1000.4084020207391,1217288.0,647.3214570592927,0.9,4.7859611805370905,20.8,110.6088806168572,21.8,115.92661526189842,1.002,29.4,0.15634139856421164,0.19110000000000002,4.16598,22.153576176548793
lt_202010_3_Unnamed_Creek_near_Lake_Forest_Thinn85,Thinn85,3_Unnamed_Creek_near_Lake_Forest,188.05,1881268.0,1000.4084020207391,1090299.0,579.7920765753789,0.0,0.0,19.5,103.69582557830364,19.5,103.69582557830364,1.002,26.4,0.140388194629088,0.19180000000000003,3.7401000000000004,19.88885934591864
lt_202010_3_Unnamed_Creek_near_Lake_Forest_Thinn93,Thinn93,3_Unnamed_Creek_near_Lake_Forest,188.05,1881268.0,1000.4084020207391,1089747.0,579.4985376229727,0.0,0.0,19.4,103.16405211379951,19.5,103.69582557830364,1.002,26.4,0.140388194629088,0.19180000000000003,3.7401000000000004,19.88885934591864
lt_202010_3_Unnamed_Creek_near_Lake_Forest_Thinn96,Thinn96,3_Unnamed_Creek_near_Lake_Forest,188.05,1881268.0,1000.4084020207391,1089513.0,579.3741026322787,0.0,0.0,19.4,103.16405211379951,19.5,103.69582557830364,1.002,26.4,0.140388194629088,0.19180000000000003,3.7401000000000004,19.88885934591864
lt_202010_40_Edgewood_Creek_CurCond,CurCond,40_Edgewood_Creek,1412.67,9211653.0,652.0739450827157,4313080.0,305.31405069832306,0.3,0.2123638216993353,169.5,119.98555926012443,168.5,119.27767985445999,0.993,207.2,0.14667261285367422,0.19180000000000003,32.31830000000001,22.87745899608543
lt_202010_40_Edgewood_Creek_HighSev,HighSev,40_Edgewood_Creek,1412.67,9211653.0,652.0739450827157,5782876.0,409.3578825911218,1962.3,1389.071757735352,227.9,161.32571655092838,853.3,604.033496853476,0.39,968.4,0.6855104164454543,0.1643,140.19719,99.24270353302612
lt_202010_40_Edgewood_Creek_LowSev,LowSev,40_Edgewood_Creek,1412.67,9211653.0,652.0739450827157,4916971.0,348.0622509149341,7.9,5.592247304749162,191.6,135.62969412530882,196.8,139.31066703476395,0.986,252.8,0.17895191375197322,0.18880000000000002,37.155840000000005,26.301853936163436
lt_202010_40_Edgewood_Creek_ModSev,ModSev,40_Edgewood_Creek,1412.67,9211653.0,652.0739450827157,5344789.0,378.34660607218956,255.2,180.6508243255679,209.1,148.0175837244367,344.2,243.65209142970403,0.741,496.6,0.35153291285296634,0.1633,56.20786,39.78838653047066
lt_202010_40_Edgewood_Creek_PrescFire,PrescFire,40_Edgewood_Creek,1412.67,9211653.0,652.0739450827157,4590191.0,324.9301676966312,3.7,2.6191538009584687,179.3,126.92277743563606,182.2,128.97562771206296,0.995,223.7,0.15835262304713768,0.1895,34.5269,24.440881451435928
lt_202010_40_Edgewood_Creek_SimFire.fccsFuels_obs_cli,SimFire.fccsFuels_obs_cli,40_Edgewood_Creek,1412.67,9211653.0,652.0739450827157,5196398.0,367.8423127835942,232.0,164.22802211415262,203.4,143.98267111214932,330.5,233.95414357210103,0.759,389.8,0.275931392328003,0.1637,54.102850000000004,38.298293302752946
lt_202010_40_Edgewood_Creek_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,40_Edgewood_Creek,1412.67,9751396.0,690.2812404878705,5415027.0,383.3186094416955,309.5,219.08867605314757,192.0,135.91284588757458,441.8,312.74112142255444,0.881,8535460709.7,6042076.854254709,0.1311,57.91998,41.00036101849689
lt_202010_40_Edgewood_Creek_SimFire.landisFuels_obs_cli,SimFire.landisFuels_obs_cli,40_Edgewood_Creek,1412.67,9211653.0,652.0739450827157,5115416.0,362.1097637806423,180.4,127.70144478186695,199.6,141.29272937062441,316.1,223.76068013053296,0.832,373.5,0.2643929580156724,0.1533,48.458130000000004,34.3025122640107
lt_202010_40_Edgewood_Creek_Thinn85,Thinn85,40_Edgewood_Creek,1412.67,9211653.0,652.0739450827157,4792967.0,339.28426313293267,1.5,1.0618191084966764,188.0,133.08132826491678,189.1,133.85999561114767,0.998,237.1,0.1678382070830413,0.19080000000000003,36.08028,25.540487162606976
lt_202010_40_Edgewood_Creek_Thinn93,Thinn93,40_Edgewood_Creek,1412.67,9211653.0,652.0739450827157,4789939.0,339.06991724889747,1.0,0.707879405664451,187.9,133.01054032435033,188.3,133.29369208661612,0.997,231.3,0.1637325065301875,0.19180000000000003,36.11594000000001,25.565730142212978
lt_202010_40_Edgewood_Creek_Thinn96,Thinn96,40_Edgewood_Creek,1412.67,9211653.0,652.0739450827157,4788375.0,338.95920490985156,0.9,0.6370914650980058,187.9,133.01054032435033,188.2,133.22290414604967,0.997,231.3,0.1637325065301875,0.19180000000000003,36.09676,25.55215301521233
lt_202010_41_Intervening_Area_Bijou_Park_1_CurCond,CurCond,41_Intervening_Area_Bijou_Park_1,446.14,3002463.0,672.9867306226745,1419902.0,318.2637737033218,0.1,0.22414488725512172,8.3,18.604025642175102,5.2,11.65553413726633,0.612,12.9,0.0289146904559107,0.30920000000000003,1.6078400000000002,3.6038911552427493
lt_202010_41_Intervening_Area_Bijou_Park_1_HighSev,HighSev,41_Intervening_Area_Bijou_Park_1,446.14,3002463.0,672.9867306226745,1775847.0,398.04702559734613,1011.8,2267.8979692473217,11.9,26.673241583359484,34.0,76.20926166674138,0.033,46.4,0.10400322768637647,0.49829999999999997,16.9422,37.97507508853723
lt_202010_41_Intervening_Area_Bijou_Park_1_LowSev,LowSev,41_Intervening_Area_Bijou_Park_1,446.14,3002463.0,672.9867306226745,1610006.0,360.87461335006947,8.7,19.50060519119559,10.0,22.41448872551217,7.0,15.69014210785852,0.373,16.1,0.0360873268480746,0.29200000000000004,2.0440000000000005,4.581521495494689
lt_202010_41_Intervening_Area_Bijou_Park_1_ModSev,ModSev,41_Intervening_Area_Bijou_Park_1,446.14,3002463.0,672.9867306226745,1699682.0,380.9750302595598,190.1,426.0994306719864,11.1,24.88008248531851,17.9,40.12193481866679,0.089,28.5,0.06388129286770969,0.2737,4.899229999999999,10.981373559869098
lt_202010_41_Intervening_Area_Bijou_Park_1_PrescFire,PrescFire,41_Intervening_Area_Bijou_Park_1,446.14,3002463.0,672.9867306226745,1541167.0,345.4447034563142,4.4,9.862375039225356,9.4,21.06961940198144,6.5,14.569417671582912,0.472,15.0,0.033621733088268255,0.2913,1.89345,4.2440713677321025
